,Date,Time,Aspect 0 of Phase A  State,Aspect 1 of Phase A  State,Aspect 2 of Phase A  State,Result,Phase
2615,03-Jun-17,10:17:11,0,0,1,Green,A
2616,03-Jun-17,10:17:11,0,0,1,Green,A
2617,03-Jun-17,10:17:11,0,0,1,Green,A
2618,03-Jun-17,10:17:12,0,0,1,Green,A
2619,03-Jun-17,10:17:12,0,0,1,Green,A
2620,03-Jun-17,10:17:12,0,0,1,Green,A
2621,03-Jun-17,10:17:12,0,0,1,Green,A
2622,03-Jun-17,10:17:12,0,0,1,Green,A
2623,03-Jun-17,10:17:13,0,0,1,Green,A
2624,03-Jun-17,10:17:13,0,0,1,Green,A
2625,03-Jun-17,10:17:13,0,0,1,Green,A
2626,03-Jun-17,10:17:13,0,0,1,Green,A
2627,03-Jun-17,10:17:14,0,0,1,Green,A
2628,03-Jun-17,10:17:14,0,0,1,Green,A
2629,03-Jun-17,10:17:14,0,0,1,Green,A
2630,03-Jun-17,10:17:14,0,0,1,Green,A
2631,03-Jun-17,10:17:14,0,0,1,Green,A
2632,03-Jun-17,10:17:14,0,0,1,Green,A
2633,03-Jun-17,10:17:14,0,0,1,Green,A
2634,03-Jun-17,10:17:15,0,0,1,Green,A
2635,03-Jun-17,10:17:15,0,0,1,Green,A
2636,03-Jun-17,10:17:15,0,0,1,Green,A
2637,03-Jun-17,10:17:15,0,0,1,Green,A
2638,03-Jun-17,10:17:16,0,0,1,Green,A
2639,03-Jun-17,10:17:16,0,0,1,Green,A
2640,03-Jun-17,10:17:16,0,0,1,Green,A
2641,03-Jun-17,10:17:16,0,0,1,Green,A
2642,03-Jun-17,10:17:16,0,0,1,Green,A
2643,03-Jun-17,10:17:17,0,0,1,Green,A
2644,03-Jun-17,10:17:17,0,0,1,Green,A
2645,03-Jun-17,10:17:17,0,0,1,Green,A
2646,03-Jun-17,10:17:17,0,0,1,Green,A
2647,03-Jun-17,10:17:18,0,0,1,Green,A
2648,03-Jun-17,10:17:18,0,0,1,Green,A
2649,03-Jun-17,10:17:18,0,0,1,Green,A
2650,03-Jun-17,10:17:18,0,0,1,Green,A
2651,03-Jun-17,10:17:18,0,0,1,Green,A
2652,03-Jun-17,10:17:18,0,0,1,Green,A
2653,03-Jun-17,10:17:18,0,0,1,Green,A
2654,03-Jun-17,10:17:19,0,0,1,Green,A
2655,03-Jun-17,10:17:19,0,0,1,Green,A
2656,03-Jun-17,10:17:19,0,0,1,Green,A
2657,03-Jun-17,10:17:19,0,0,1,Green,A
2658,03-Jun-17,10:17:20,0,0,1,Green,A
2659,03-Jun-17,10:17:20,0,0,1,Green,A
2660,03-Jun-17,10:17:20,0,0,1,Green,A
2661,03-Jun-17,10:17:20,0,0,1,Green,A
2662,03-Jun-17,10:17:20,0,0,1,Green,A
2663,03-Jun-17,10:17:21,0,0,1,Green,A
2664,03-Jun-17,10:17:21,0,0,1,Green,A
2665,03-Jun-17,10:17:21,0,0,1,Green,A
2666,03-Jun-17,10:17:21,0,0,1,Green,A
2667,03-Jun-17,10:17:22,0,0,1,Green,A
2668,03-Jun-17,10:17:22,0,0,1,Green,A
2669,03-Jun-17,10:17:22,0,0,1,Green,A
2670,03-Jun-17,10:17:22,0,0,1,Green,A
2671,03-Jun-17,10:17:22,0,0,1,Green,A
2672,03-Jun-17,10:17:22,0,0,1,Green,A
2673,03-Jun-17,10:17:22,0,0,1,Green,A
2674,03-Jun-17,10:17:23,0,0,1,Green,A
2675,03-Jun-17,10:17:23,0,0,1,Green,A
2676,03-Jun-17,10:17:23,0,0,1,Green,A
2677,03-Jun-17,10:17:23,0,0,1,Green,A
2678,03-Jun-17,10:17:24,0,0,1,Green,A
2679,03-Jun-17,10:17:24,0,0,1,Green,A
2680,03-Jun-17,10:17:24,0,0,1,Green,A
2681,03-Jun-17,10:17:24,0,0,1,Green,A
2682,03-Jun-17,10:17:24,0,0,1,Green,A
2683,03-Jun-17,10:17:25,0,0,1,Green,A
2684,03-Jun-17,10:17:25,0,0,1,Green,A
2685,03-Jun-17,10:17:25,0,0,1,Green,A
2686,03-Jun-17,10:17:25,0,0,1,Green,A
2687,03-Jun-17,10:17:26,0,0,1,Green,A
2688,03-Jun-17,10:17:26,0,0,1,Green,A
2689,03-Jun-17,10:17:26,0,0,1,Green,A
2690,03-Jun-17,10:17:26,0,0,1,Green,A
2691,03-Jun-17,10:17:26,0,0,1,Green,A
2692,03-Jun-17,10:17:26,0,0,1,Green,A
2693,03-Jun-17,10:17:26,0,0,1,Green,A
2694,03-Jun-17,10:17:27,0,0,1,Green,A
2695,03-Jun-17,10:17:27,0,0,1,Green,A
2696,03-Jun-17,10:17:27,0,0,1,Green,A
2697,03-Jun-17,10:17:27,0,0,1,Green,A
2698,03-Jun-17,10:17:28,0,0,1,Green,A
2699,03-Jun-17,10:17:28,0,0,1,Green,A
2700,03-Jun-17,10:17:28,0,0,1,Green,A
2701,03-Jun-17,10:17:28,0,0,1,Green,A
2702,03-Jun-17,10:17:29,0,0,1,Green,A
2703,03-Jun-17,10:17:29,0,0,1,Green,A
2704,03-Jun-17,10:17:29,0,0,1,Green,A
2705,03-Jun-17,10:17:29,0,0,1,Green,A
2706,03-Jun-17,10:17:29,0,0,1,Green,A
2707,03-Jun-17,10:17:30,0,0,1,Green,A
2708,03-Jun-17,10:17:30,0,0,1,Green,A
2709,03-Jun-17,10:17:30,0,0,1,Green,A
2710,03-Jun-17,10:17:30,0,0,1,Green,A
2711,03-Jun-17,10:17:30,0,0,1,Green,A
2712,03-Jun-17,10:17:30,0,0,1,Green,A
2713,03-Jun-17,10:17:31,0,0,1,Green,A
2714,03-Jun-17,10:17:31,0,0,1,Green,A
2715,03-Jun-17,10:17:31,0,0,1,Green,A
2716,03-Jun-17,10:17:31,0,0,1,Green,A
2717,03-Jun-17,10:17:31,0,0,1,Green,A
2718,03-Jun-17,10:17:32,0,0,1,Green,A
2719,03-Jun-17,10:17:32,0,0,1,Green,A
2720,03-Jun-17,10:17:32,0,0,1,Green,A
2721,03-Jun-17,10:17:32,0,0,1,Green,A
2722,03-Jun-17,10:17:33,0,0,1,Green,A
2723,03-Jun-17,10:17:33,0,0,1,Green,A
2724,03-Jun-17,10:17:33,0,0,1,Green,A
2725,03-Jun-17,10:17:33,0,0,1,Green,A
2726,03-Jun-17,10:17:33,0,0,1,Green,A
2727,03-Jun-17,10:17:34,0,0,1,Green,A
2728,03-Jun-17,10:17:34,0,0,1,Green,A
2729,03-Jun-17,10:17:34,0,0,1,Green,A
2730,03-Jun-17,10:17:34,0,0,1,Green,A
2731,03-Jun-17,10:17:34,0,0,1,Green,A
2732,03-Jun-17,10:17:34,0,0,1,Green,A
2733,03-Jun-17,10:17:35,0,0,1,Green,A
2734,03-Jun-17,10:17:35,0,0,1,Green,A
2735,03-Jun-17,10:17:35,0,0,1,Green,A
2736,03-Jun-17,10:17:35,0,0,1,Green,A
2737,03-Jun-17,10:17:35,0,0,1,Green,A
2738,03-Jun-17,10:17:36,0,0,1,Green,A
2739,03-Jun-17,10:17:36,0,0,1,Green,A
2740,03-Jun-17,10:17:36,0,0,1,Green,A
2741,03-Jun-17,10:17:36,0,0,1,Green,A
2742,03-Jun-17,10:17:37,0,0,1,Green,A
2743,03-Jun-17,10:17:37,0,0,1,Green,A
2744,03-Jun-17,10:17:37,0,0,1,Green,A
2745,03-Jun-17,10:17:37,0,0,1,Green,A
2746,03-Jun-17,10:17:37,0,0,1,Green,A
2747,03-Jun-17,10:17:37,0,0,1,Green,A
2748,03-Jun-17,10:17:37,0,0,1,Green,A
2749,03-Jun-17,10:17:38,0,0,1,Green,A
2750,03-Jun-17,10:17:38,0,0,1,Green,A
2751,03-Jun-17,10:17:38,0,0,1,Green,A
2752,03-Jun-17,10:17:38,0,0,1,Green,A
2753,03-Jun-17,10:17:39,0,0,1,Green,A
2754,03-Jun-17,10:17:39,0,0,1,Green,A
2755,03-Jun-17,10:17:39,0,0,1,Green,A
2756,03-Jun-17,10:17:39,0,0,1,Green,A
2757,03-Jun-17,10:17:39,0,0,1,Green,A
2758,03-Jun-17,10:17:40,0,0,1,Green,A
2759,03-Jun-17,10:17:40,0,0,1,Green,A
2760,03-Jun-17,10:17:40,0,0,1,Green,A
2761,03-Jun-17,10:17:40,0,0,1,Green,A
2762,03-Jun-17,10:17:40,0,0,1,Green,A
2763,03-Jun-17,10:17:41,0,0,1,Green,A
2764,03-Jun-17,10:17:41,0,0,1,Green,A
2765,03-Jun-17,10:17:41,0,0,1,Green,A
2766,03-Jun-17,10:17:41,0,0,1,Green,A
2767,03-Jun-17,10:17:42,0,0,1,Green,A
2768,03-Jun-17,10:17:42,0,0,1,Green,A
2769,03-Jun-17,10:17:42,0,0,1,Green,A
2770,03-Jun-17,10:17:42,0,0,1,Green,A
2771,03-Jun-17,10:17:42,0,0,1,Green,A
2772,03-Jun-17,10:17:42,0,0,1,Green,A
2773,03-Jun-17,10:17:43,0,0,1,Green,A
2774,03-Jun-17,10:17:43,0,0,1,Green,A
2775,03-Jun-17,10:17:43,0,0,1,Green,A
2776,03-Jun-17,10:17:43,0,0,1,Green,A
2777,03-Jun-17,10:17:43,0,0,1,Green,A
2778,03-Jun-17,10:17:44,0,0,1,Green,A
2779,03-Jun-17,10:17:44,0,0,1,Green,A
2780,03-Jun-17,10:17:44,0,0,1,Green,A
2781,03-Jun-17,10:17:44,0,0,1,Green,A
2782,03-Jun-17,10:17:44,0,0,1,Green,A
2783,03-Jun-17,10:17:45,0,0,1,Green,A
2784,03-Jun-17,10:17:45,0,0,1,Green,A
2785,03-Jun-17,10:17:45,0,0,1,Green,A
2786,03-Jun-17,10:17:45,0,0,1,Green,A
2787,03-Jun-17,10:17:46,0,0,1,Green,A
2788,03-Jun-17,10:17:46,0,0,1,Green,A
2789,03-Jun-17,10:17:46,0,0,1,Green,A
2790,03-Jun-17,10:17:46,0,0,1,Green,A
2791,03-Jun-17,10:17:46,0,0,1,Green,A
2792,03-Jun-17,10:17:46,0,0,1,Green,A
2793,03-Jun-17,10:17:47,0,0,1,Green,A
2794,03-Jun-17,10:17:47,0,0,1,Green,A
2795,03-Jun-17,10:17:47,0,0,1,Green,A
2796,03-Jun-17,10:17:47,0,0,1,Green,A
2797,03-Jun-17,10:17:47,0,0,1,Green,A
2798,03-Jun-17,10:17:48,0,0,1,Green,A
2799,03-Jun-17,10:17:48,0,0,1,Green,A
2800,03-Jun-17,10:17:48,0,0,1,Green,A
2801,03-Jun-17,10:17:48,0,0,1,Green,A
2802,03-Jun-17,10:17:49,0,0,1,Green,A
2803,03-Jun-17,10:17:49,0,0,1,Green,A
2804,03-Jun-17,10:17:49,0,0,1,Green,A
2805,03-Jun-17,10:17:49,0,0,1,Green,A
2806,03-Jun-17,10:17:49,0,0,1,Green,A
2807,03-Jun-17,10:17:50,0,0,1,Green,A
2808,03-Jun-17,10:17:50,0,0,1,Green,A
2809,03-Jun-17,10:17:50,0,0,1,Green,A
2810,03-Jun-17,10:17:50,0,0,1,Green,A
2811,03-Jun-17,10:17:50,0,0,1,Green,A
2912,03-Jun-17,10:18:10,0,0,1,Green,A
2913,03-Jun-17,10:18:11,0,0,1,Green,A
2914,03-Jun-17,10:18:11,0,0,1,Green,A
2915,03-Jun-17,10:18:11,0,0,1,Green,A
2916,03-Jun-17,10:18:11,0,0,1,Green,A
2917,03-Jun-17,10:18:11,0,0,1,Green,A
2918,03-Jun-17,10:18:12,0,0,1,Green,A
2919,03-Jun-17,10:18:12,0,0,1,Green,A
2920,03-Jun-17,10:18:12,0,0,1,Green,A
2921,03-Jun-17,10:18:12,0,0,1,Green,A
2922,03-Jun-17,10:18:13,0,0,1,Green,A
2923,03-Jun-17,10:18:13,0,0,1,Green,A
2924,03-Jun-17,10:18:13,0,0,1,Green,A
2925,03-Jun-17,10:18:13,0,0,1,Green,A
2926,03-Jun-17,10:18:13,0,0,1,Green,A
2927,03-Jun-17,10:18:14,0,0,1,Green,A
2928,03-Jun-17,10:18:14,0,0,1,Green,A
2929,03-Jun-17,10:18:14,0,0,1,Green,A
2930,03-Jun-17,10:18:14,0,0,1,Green,A
2931,03-Jun-17,10:18:14,0,0,1,Green,A
2932,03-Jun-17,10:18:14,0,0,1,Green,A
2933,03-Jun-17,10:18:15,0,0,1,Green,A
2934,03-Jun-17,10:18:15,0,0,1,Green,A
2935,03-Jun-17,10:18:15,0,0,1,Green,A
2936,03-Jun-17,10:18:15,0,0,1,Green,A
2937,03-Jun-17,10:18:15,0,0,1,Green,A
2938,03-Jun-17,10:18:16,0,0,1,Green,A
2939,03-Jun-17,10:18:16,0,0,1,Green,A
2940,03-Jun-17,10:18:16,0,0,1,Green,A
2941,03-Jun-17,10:18:16,0,0,1,Green,A
2942,03-Jun-17,10:18:17,0,0,1,Green,A
2943,03-Jun-17,10:18:17,0,0,1,Green,A
2944,03-Jun-17,10:18:17,0,0,1,Green,A
2945,03-Jun-17,10:18:17,0,0,1,Green,A
2946,03-Jun-17,10:18:17,0,0,1,Green,A
2947,03-Jun-17,10:18:18,0,0,1,Green,A
2948,03-Jun-17,10:18:18,0,0,1,Green,A
2949,03-Jun-17,10:18:18,0,0,1,Green,A
2950,03-Jun-17,10:18:18,0,0,1,Green,A
2951,03-Jun-17,10:18:18,0,0,1,Green,A
2952,03-Jun-17,10:18:18,0,0,1,Green,A
2953,03-Jun-17,10:18:19,0,0,1,Green,A
2954,03-Jun-17,10:18:19,0,0,1,Green,A
2955,03-Jun-17,10:18:19,0,0,1,Green,A
2956,03-Jun-17,10:18:19,0,0,1,Green,A
2957,03-Jun-17,10:18:19,0,0,1,Green,A
2958,03-Jun-17,10:18:20,0,0,1,Green,A
2959,03-Jun-17,10:18:20,0,0,1,Green,A
2960,03-Jun-17,10:18:20,0,0,1,Green,A
2961,03-Jun-17,10:18:20,0,0,1,Green,A
2962,03-Jun-17,10:18:21,0,0,1,Green,A
2963,03-Jun-17,10:18:21,0,0,1,Green,A
2964,03-Jun-17,10:18:21,0,0,1,Green,A
2965,03-Jun-17,10:18:21,0,0,1,Green,A
2966,03-Jun-17,10:18:21,0,0,1,Green,A
2967,03-Jun-17,10:18:22,0,0,1,Green,A
2968,03-Jun-17,10:18:22,0,0,1,Green,A
2969,03-Jun-17,10:18:22,0,0,1,Green,A
2970,03-Jun-17,10:18:22,0,0,1,Green,A
2971,03-Jun-17,10:18:22,0,0,1,Green,A
2972,03-Jun-17,10:18:22,0,0,1,Green,A
2973,03-Jun-17,10:18:22,0,0,1,Green,A
2974,03-Jun-17,10:18:23,0,0,1,Green,A
2975,03-Jun-17,10:18:23,0,0,1,Green,A
2976,03-Jun-17,10:18:23,0,0,1,Green,A
2977,03-Jun-17,10:18:23,0,0,1,Green,A
2978,03-Jun-17,10:18:24,0,0,1,Green,A
2979,03-Jun-17,10:18:24,0,0,1,Green,A
2980,03-Jun-17,10:18:24,0,0,1,Green,A
2981,03-Jun-17,10:18:24,0,0,1,Green,A
2982,03-Jun-17,10:18:24,0,0,1,Green,A
2983,03-Jun-17,10:18:25,0,0,1,Green,A
2984,03-Jun-17,10:18:25,0,0,1,Green,A
2985,03-Jun-17,10:18:25,0,0,1,Green,A
2986,03-Jun-17,10:18:25,0,0,1,Green,A
2987,03-Jun-17,10:18:26,0,0,1,Green,A
2988,03-Jun-17,10:18:26,0,0,1,Green,A
2989,03-Jun-17,10:18:26,0,0,1,Green,A
2990,03-Jun-17,10:18:26,0,0,1,Green,A
2991,03-Jun-17,10:18:27,0,0,1,Green,A
2992,03-Jun-17,10:18:27,0,0,1,Green,A
2993,03-Jun-17,10:18:27,0,0,1,Green,A
2994,03-Jun-17,10:18:27,0,0,1,Green,A
2995,03-Jun-17,10:18:27,0,0,1,Green,A
2996,03-Jun-17,10:18:27,0,0,1,Green,A
2997,03-Jun-17,10:18:27,0,0,1,Green,A
2998,03-Jun-17,10:18:28,0,0,1,Green,A
2999,03-Jun-17,10:18:28,0,0,1,Green,A
3000,03-Jun-17,10:18:28,0,0,1,Green,A
3001,03-Jun-17,10:18:28,0,0,1,Green,A
3002,03-Jun-17,10:18:28,0,0,1,Green,A
3003,03-Jun-17,10:18:29,0,0,1,Green,A
3004,03-Jun-17,10:18:29,0,0,1,Green,A
3005,03-Jun-17,10:18:29,0,0,1,Green,A
3006,03-Jun-17,10:18:29,0,0,1,Green,A
3007,03-Jun-17,10:18:30,0,0,1,Green,A
3008,03-Jun-17,10:18:30,0,0,1,Green,A
3009,03-Jun-17,10:18:30,0,0,1,Green,A
3010,03-Jun-17,10:18:30,0,0,1,Green,A
3011,03-Jun-17,10:18:31,0,0,1,Green,A
3012,03-Jun-17,10:18:31,0,0,1,Green,A
3013,03-Jun-17,10:18:31,0,0,1,Green,A
3014,03-Jun-17,10:18:31,0,0,1,Green,A
3015,03-Jun-17,10:18:31,0,0,1,Green,A
3016,03-Jun-17,10:18:31,0,0,1,Green,A
3017,03-Jun-17,10:18:31,0,0,1,Green,A
3018,03-Jun-17,10:18:32,0,0,1,Green,A
3019,03-Jun-17,10:18:32,0,0,1,Green,A
3020,03-Jun-17,10:18:32,0,0,1,Green,A
3021,03-Jun-17,10:18:32,0,0,1,Green,A
3022,03-Jun-17,10:18:32,0,0,1,Green,A
3023,03-Jun-17,10:18:33,0,0,1,Green,A
3024,03-Jun-17,10:18:33,0,0,1,Green,A
3025,03-Jun-17,10:18:33,0,0,1,Green,A
3026,03-Jun-17,10:18:33,0,0,1,Green,A
3027,03-Jun-17,10:18:34,0,0,1,Green,A
3028,03-Jun-17,10:18:34,0,0,1,Green,A
3029,03-Jun-17,10:18:34,0,0,1,Green,A
3030,03-Jun-17,10:18:34,0,0,1,Green,A
3031,03-Jun-17,10:18:34,0,0,1,Green,A
3032,03-Jun-17,10:18:35,0,0,1,Green,A
3033,03-Jun-17,10:18:35,0,0,1,Green,A
3034,03-Jun-17,10:18:35,0,0,1,Green,A
3035,03-Jun-17,10:18:35,0,0,1,Green,A
3036,03-Jun-17,10:18:35,0,0,1,Green,A
3037,03-Jun-17,10:18:35,0,0,1,Green,A
3038,03-Jun-17,10:18:36,0,0,1,Green,A
3039,03-Jun-17,10:18:36,0,0,1,Green,A
3040,03-Jun-17,10:18:36,0,0,1,Green,A
3041,03-Jun-17,10:18:36,0,0,1,Green,A
3042,03-Jun-17,10:18:36,0,0,1,Green,A
3043,03-Jun-17,10:18:37,0,0,1,Green,A
3044,03-Jun-17,10:18:37,0,0,1,Green,A
3045,03-Jun-17,10:18:37,0,0,1,Green,A
3046,03-Jun-17,10:18:37,0,0,1,Green,A
3047,03-Jun-17,10:18:38,0,0,1,Green,A
3048,03-Jun-17,10:18:38,0,0,1,Green,A
3049,03-Jun-17,10:18:38,0,0,1,Green,A
3050,03-Jun-17,10:18:38,0,0,1,Green,A
3051,03-Jun-17,10:18:38,0,0,1,Green,A
3052,03-Jun-17,10:18:39,0,0,1,Green,A
3053,03-Jun-17,10:18:39,0,0,1,Green,A
3054,03-Jun-17,10:18:39,0,0,1,Green,A
3055,03-Jun-17,10:18:39,0,0,1,Green,A
3056,03-Jun-17,10:18:39,0,0,1,Green,A
3057,03-Jun-17,10:18:39,0,0,1,Green,A
3058,03-Jun-17,10:18:40,0,0,1,Green,A
3059,03-Jun-17,10:18:40,0,0,1,Green,A
3060,03-Jun-17,10:18:40,0,0,1,Green,A
3061,03-Jun-17,10:18:40,0,0,1,Green,A
3062,03-Jun-17,10:18:41,0,0,1,Green,A
3063,03-Jun-17,10:18:41,0,0,1,Green,A
3064,03-Jun-17,10:18:41,0,0,1,Green,A
3065,03-Jun-17,10:18:41,0,0,1,Green,A
3066,03-Jun-17,10:18:41,0,0,1,Green,A
3067,03-Jun-17,10:18:42,0,0,1,Green,A
3068,03-Jun-17,10:18:42,0,0,1,Green,A
3069,03-Jun-17,10:18:42,0,0,1,Green,A
3070,03-Jun-17,10:18:42,0,0,1,Green,A
3071,03-Jun-17,10:18:42,0,0,1,Green,A
3072,03-Jun-17,10:18:43,0,0,1,Green,A
3073,03-Jun-17,10:18:43,0,0,1,Green,A
3074,03-Jun-17,10:18:43,0,0,1,Green,A
3075,03-Jun-17,10:18:43,0,0,1,Green,A
3076,03-Jun-17,10:18:43,0,0,1,Green,A
3077,03-Jun-17,10:18:44,0,0,1,Green,A
3078,03-Jun-17,10:18:44,0,0,1,Green,A
3079,03-Jun-17,10:18:44,0,0,1,Green,A
3080,03-Jun-17,10:18:44,0,0,1,Green,A
3081,03-Jun-17,10:18:45,0,0,1,Green,A
3082,03-Jun-17,10:18:45,0,0,1,Green,A
3083,03-Jun-17,10:18:45,0,0,1,Green,A
3084,03-Jun-17,10:18:45,0,0,1,Green,A
3085,03-Jun-17,10:18:45,0,0,1,Green,A
3086,03-Jun-17,10:18:45,0,0,1,Green,A
3087,03-Jun-17,10:18:45,0,0,1,Green,A
3088,03-Jun-17,10:18:46,0,0,1,Green,A
3089,03-Jun-17,10:18:46,0,0,1,Green,A
3090,03-Jun-17,10:18:46,0,0,1,Green,A
3091,03-Jun-17,10:18:46,0,0,1,Green,A
3092,03-Jun-17,10:18:47,0,0,1,Green,A
3093,03-Jun-17,10:18:47,0,0,1,Green,A
3094,03-Jun-17,10:18:47,0,0,1,Green,A
3095,03-Jun-17,10:18:47,0,0,1,Green,A
3096,03-Jun-17,10:18:48,0,0,1,Green,A
3097,03-Jun-17,10:18:48,0,0,1,Green,A
3098,03-Jun-17,10:18:48,0,0,1,Green,A
3099,03-Jun-17,10:18:48,0,0,1,Green,A
3100,03-Jun-17,10:18:48,0,0,1,Green,A
3101,03-Jun-17,10:18:48,0,0,1,Green,A
3102,03-Jun-17,10:18:48,0,0,1,Green,A
3103,03-Jun-17,10:18:49,0,0,1,Green,A
3104,03-Jun-17,10:18:49,0,0,1,Green,A
3105,03-Jun-17,10:18:49,0,0,1,Green,A
3106,03-Jun-17,10:18:49,0,0,1,Green,A
3107,03-Jun-17,10:18:49,0,0,1,Green,A
3108,03-Jun-17,10:18:50,0,0,1,Green,A
3109,03-Jun-17,10:18:50,0,0,1,Green,A
3110,03-Jun-17,10:18:50,0,0,1,Green,A
3111,03-Jun-17,10:18:50,0,0,1,Green,A
3212,03-Jun-17,10:19:10,0,0,1,Green,A
3213,03-Jun-17,10:19:11,0,0,1,Green,A
3214,03-Jun-17,10:19:11,0,0,1,Green,A
3215,03-Jun-17,10:19:11,0,0,1,Green,A
3216,03-Jun-17,10:19:11,0,0,1,Green,A
3217,03-Jun-17,10:19:12,0,0,1,Green,A
3218,03-Jun-17,10:19:12,0,0,1,Green,A
3219,03-Jun-17,10:19:12,0,0,1,Green,A
3220,03-Jun-17,10:19:12,0,0,1,Green,A
3221,03-Jun-17,10:19:12,0,0,1,Green,A
3222,03-Jun-17,10:19:12,0,0,1,Green,A
3223,03-Jun-17,10:19:12,0,0,1,Green,A
3224,03-Jun-17,10:19:13,0,0,1,Green,A
3225,03-Jun-17,10:19:13,0,0,1,Green,A
3226,03-Jun-17,10:19:13,0,0,1,Green,A
3227,03-Jun-17,10:19:13,0,0,1,Green,A
3228,03-Jun-17,10:19:14,0,0,1,Green,A
3229,03-Jun-17,10:19:14,0,0,1,Green,A
3230,03-Jun-17,10:19:14,0,0,1,Green,A
3231,03-Jun-17,10:19:14,0,0,1,Green,A
3232,03-Jun-17,10:19:15,0,0,1,Green,A
3233,03-Jun-17,10:19:15,0,0,1,Green,A
3234,03-Jun-17,10:19:15,0,0,1,Green,A
3235,03-Jun-17,10:19:15,0,0,1,Green,A
3236,03-Jun-17,10:19:15,0,0,1,Green,A
3237,03-Jun-17,10:19:15,0,0,1,Green,A
3238,03-Jun-17,10:19:15,0,0,1,Green,A
3239,03-Jun-17,10:19:16,0,0,1,Green,A
3240,03-Jun-17,10:19:16,0,0,1,Green,A
3241,03-Jun-17,10:19:16,0,0,1,Green,A
3242,03-Jun-17,10:19:16,0,0,1,Green,A
3243,03-Jun-17,10:19:17,0,0,1,Green,A
3244,03-Jun-17,10:19:17,0,0,1,Green,A
3245,03-Jun-17,10:19:17,0,0,1,Green,A
3246,03-Jun-17,10:19:17,0,0,1,Green,A
3247,03-Jun-17,10:19:18,0,0,1,Green,A
3248,03-Jun-17,10:19:18,0,0,1,Green,A
3249,03-Jun-17,10:19:18,0,0,1,Green,A
3250,03-Jun-17,10:19:18,0,0,1,Green,A
3251,03-Jun-17,10:19:18,0,0,1,Green,A
3252,03-Jun-17,10:19:18,0,0,1,Green,A
3253,03-Jun-17,10:19:19,0,0,1,Green,A
3254,03-Jun-17,10:19:19,0,0,1,Green,A
3255,03-Jun-17,10:19:19,0,0,1,Green,A
3256,03-Jun-17,10:19:19,0,0,1,Green,A
3257,03-Jun-17,10:19:20,0,0,1,Green,A
3258,03-Jun-17,10:19:20,0,0,1,Green,A
3259,03-Jun-17,10:19:20,0,0,1,Green,A
3260,03-Jun-17,10:19:20,0,0,1,Green,A
3261,03-Jun-17,10:19:20,0,0,1,Green,A
3262,03-Jun-17,10:19:20,0,0,1,Green,A
3263,03-Jun-17,10:19:20,0,0,1,Green,A
3264,03-Jun-17,10:19:21,0,0,1,Green,A
3265,03-Jun-17,10:19:21,0,0,1,Green,A
3266,03-Jun-17,10:19:21,0,0,1,Green,A
3267,03-Jun-17,10:19:21,0,0,1,Green,A
3268,03-Jun-17,10:19:22,0,0,1,Green,A
3269,03-Jun-17,10:19:22,0,0,1,Green,A
3270,03-Jun-17,10:19:22,0,0,1,Green,A
3271,03-Jun-17,10:19:22,0,0,1,Green,A
3272,03-Jun-17,10:19:22,0,0,1,Green,A
3273,03-Jun-17,10:19:22,0,0,1,Green,A
3274,03-Jun-17,10:19:23,0,0,1,Green,A
3275,03-Jun-17,10:19:23,0,0,1,Green,A
3276,03-Jun-17,10:19:23,0,0,1,Green,A
3277,03-Jun-17,10:19:23,0,0,1,Green,A
3278,03-Jun-17,10:19:23,0,0,1,Green,A
3279,03-Jun-17,10:19:24,0,0,1,Green,A
3280,03-Jun-17,10:19:24,0,0,1,Green,A
3281,03-Jun-17,10:19:24,0,0,1,Green,A
3282,03-Jun-17,10:19:24,0,0,1,Green,A
3283,03-Jun-17,10:19:25,0,0,1,Green,A
3284,03-Jun-17,10:19:25,0,0,1,Green,A
3285,03-Jun-17,10:19:25,0,0,1,Green,A
3286,03-Jun-17,10:19:25,0,0,1,Green,A
3287,03-Jun-17,10:19:25,0,0,1,Green,A
3288,03-Jun-17,10:19:26,0,0,1,Green,A
3289,03-Jun-17,10:19:26,0,0,1,Green,A
3290,03-Jun-17,10:19:26,0,0,1,Green,A
3291,03-Jun-17,10:19:26,0,0,1,Green,A
3292,03-Jun-17,10:19:26,0,0,1,Green,A
3293,03-Jun-17,10:19:26,0,0,1,Green,A
3294,03-Jun-17,10:19:27,0,0,1,Green,A
3295,03-Jun-17,10:19:27,0,0,1,Green,A
3296,03-Jun-17,10:19:27,0,0,1,Green,A
3297,03-Jun-17,10:19:27,0,0,1,Green,A
3298,03-Jun-17,10:19:27,0,0,1,Green,A
3299,03-Jun-17,10:19:28,0,0,1,Green,A
3300,03-Jun-17,10:19:28,0,0,1,Green,A
3301,03-Jun-17,10:19:28,0,0,1,Green,A
3302,03-Jun-17,10:19:28,0,0,1,Green,A
3303,03-Jun-17,10:19:29,0,0,1,Green,A
3304,03-Jun-17,10:19:29,0,0,1,Green,A
3305,03-Jun-17,10:19:29,0,0,1,Green,A
3306,03-Jun-17,10:19:29,0,0,1,Green,A
3307,03-Jun-17,10:19:29,0,0,1,Green,A
3308,03-Jun-17,10:19:30,0,0,1,Green,A
3309,03-Jun-17,10:19:30,0,0,1,Green,A
3310,03-Jun-17,10:19:30,0,0,1,Green,A
3311,03-Jun-17,10:19:30,0,0,1,Green,A
