,Date,Time,Aspect 0 of Phase D  State,Aspect 1 of Phase D  State,Aspect 2 of Phase D  State,Result,Phase
3175,03-Jun-17,10:19:03,0,0,1,Green,D
3176,03-Jun-17,10:19:03,0,0,1,Green,D
3177,03-Jun-17,10:19:03,0,0,1,Green,D
3178,03-Jun-17,10:19:04,0,0,1,Green,D
3179,03-Jun-17,10:19:04,0,0,1,Green,D
3180,03-Jun-17,10:19:04,0,0,1,Green,D
3181,03-Jun-17,10:19:04,0,0,1,Green,D
3442,03-Jun-17,10:19:56,0,0,1,Green,D
3443,03-Jun-17,10:19:56,0,0,1,Green,D
3444,03-Jun-17,10:19:57,0,0,1,Green,D
3445,03-Jun-17,10:19:57,0,0,1,Green,D
3446,03-Jun-17,10:19:57,0,0,1,Green,D
3447,03-Jun-17,10:19:57,0,0,1,Green,D
3448,03-Jun-17,10:19:58,0,0,1,Green,D
3449,03-Jun-17,10:19:58,0,0,1,Green,D
3450,03-Jun-17,10:19:58,0,0,1,Green,D
3451,03-Jun-17,10:19:58,0,0,1,Green,D
3452,03-Jun-17,10:19:58,0,0,1,Green,D
3453,03-Jun-17,10:19:59,0,0,1,Green,D
3454,03-Jun-17,10:19:59,0,0,1,Green,D
3455,03-Jun-17,10:19:59,0,0,1,Green,D
3456,03-Jun-17,10:19:59,0,0,1,Green,D
3457,03-Jun-17,10:20:00,0,0,1,Green,D
3458,03-Jun-17,10:20:00,0,0,1,Green,D
3459,03-Jun-17,10:20:00,0,0,1,Green,D
3460,03-Jun-17,10:20:00,0,0,1,Green,D
3461,03-Jun-17,10:20:00,0,0,1,Green,D
3462,03-Jun-17,10:20:00,0,0,1,Green,D
3463,03-Jun-17,10:20:00,0,0,1,Green,D
3464,03-Jun-17,10:20:01,0,0,1,Green,D
3465,03-Jun-17,10:20:01,0,0,1,Green,D
3466,03-Jun-17,10:20:01,0,0,1,Green,D
3467,03-Jun-17,10:20:01,0,0,1,Green,D
3468,03-Jun-17,10:20:02,0,0,1,Green,D
3469,03-Jun-17,10:20:02,0,0,1,Green,D
3470,03-Jun-17,10:20:02,0,0,1,Green,D
3471,03-Jun-17,10:20:02,0,0,1,Green,D
3472,03-Jun-17,10:20:02,0,0,1,Green,D
3473,03-Jun-17,10:20:03,0,0,1,Green,D
3474,03-Jun-17,10:20:03,0,0,1,Green,D
