,Date,Time,Aspect 0 of Phase C  State,Aspect 1 of Phase C  State,Aspect 2 of Phase C  State,Result,Phase
538,03-Jun-17,10:10:15,1,0,0,Red,C
539,03-Jun-17,10:10:16,1,0,0,Red,C
540,03-Jun-17,10:10:16,1,0,0,Red,C
541,03-Jun-17,10:10:16,1,0,0,Red,C
542,03-Jun-17,10:10:16,1,0,0,Red,C
543,03-Jun-17,10:10:17,1,0,0,Red,C
544,03-Jun-17,10:10:17,1,0,0,Red,C
545,03-Jun-17,10:10:17,1,0,0,Red,C
546,03-Jun-17,10:10:17,1,0,0,Red,C
547,03-Jun-17,10:10:17,1,0,0,Red,C
548,03-Jun-17,10:10:18,1,0,0,Red,C
549,03-Jun-17,10:10:18,1,0,0,Red,C
550,03-Jun-17,10:10:18,1,0,0,Red,C
551,03-Jun-17,10:10:18,1,0,0,Red,C
552,03-Jun-17,10:10:19,1,0,0,Red,C
553,03-Jun-17,10:10:19,1,0,0,Red,C
554,03-Jun-17,10:10:19,1,0,0,Red,C
555,03-Jun-17,10:10:19,1,0,0,Red,C
556,03-Jun-17,10:10:19,1,0,0,Red,C
557,03-Jun-17,10:10:19,1,0,0,Red,C
558,03-Jun-17,10:10:19,1,0,0,Red,C
559,03-Jun-17,10:10:20,1,0,0,Red,C
560,03-Jun-17,10:10:20,1,0,0,Red,C
561,03-Jun-17,10:10:20,1,0,0,Red,C
562,03-Jun-17,10:10:20,1,0,0,Red,C
563,03-Jun-17,10:10:21,1,0,0,Red,C
564,03-Jun-17,10:10:21,1,0,0,Red,C
565,03-Jun-17,10:10:21,1,0,0,Red,C
566,03-Jun-17,10:10:21,1,0,0,Red,C
567,03-Jun-17,10:10:21,1,0,0,Red,C
568,03-Jun-17,10:10:22,1,0,0,Red,C
569,03-Jun-17,10:10:22,1,0,0,Red,C
570,03-Jun-17,10:10:22,1,0,0,Red,C
571,03-Jun-17,10:10:22,1,0,0,Red,C
572,03-Jun-17,10:10:23,1,0,0,Red,C
573,03-Jun-17,10:10:23,1,0,0,Red,C
574,03-Jun-17,10:10:23,1,0,0,Red,C
575,03-Jun-17,10:10:23,1,0,0,Red,C
576,03-Jun-17,10:10:23,1,0,0,Red,C
577,03-Jun-17,10:10:23,1,0,0,Red,C
578,03-Jun-17,10:10:24,1,0,0,Red,C
579,03-Jun-17,10:10:24,1,0,0,Red,C
580,03-Jun-17,10:10:24,1,0,0,Red,C
581,03-Jun-17,10:10:24,1,0,0,Red,C
582,03-Jun-17,10:10:24,1,0,0,Red,C
583,03-Jun-17,10:10:25,1,0,0,Red,C
584,03-Jun-17,10:10:25,1,0,0,Red,C
585,03-Jun-17,10:10:25,1,0,0,Red,C
586,03-Jun-17,10:10:25,1,0,0,Red,C
587,03-Jun-17,10:10:25,1,0,0,Red,C
588,03-Jun-17,10:10:26,1,0,0,Red,C
589,03-Jun-17,10:10:26,1,0,0,Red,C
590,03-Jun-17,10:10:26,1,0,0,Red,C
591,03-Jun-17,10:10:26,1,0,0,Red,C
592,03-Jun-17,10:10:27,1,0,0,Red,C
593,03-Jun-17,10:10:27,1,0,0,Red,C
594,03-Jun-17,10:10:27,1,0,0,Red,C
595,03-Jun-17,10:10:27,1,0,0,Red,C
596,03-Jun-17,10:10:27,1,0,0,Red,C
597,03-Jun-17,10:10:27,1,0,0,Red,C
598,03-Jun-17,10:10:27,1,0,0,Red,C
599,03-Jun-17,10:10:28,1,0,0,Red,C
600,03-Jun-17,10:10:28,1,0,0,Red,C
601,03-Jun-17,10:10:28,1,0,0,Red,C
602,03-Jun-17,10:10:28,1,0,0,Red,C
603,03-Jun-17,10:10:28,1,0,0,Red,C
604,03-Jun-17,10:10:29,1,0,0,Red,C
605,03-Jun-17,10:10:29,1,0,0,Red,C
606,03-Jun-17,10:10:29,1,0,0,Red,C
607,03-Jun-17,10:10:29,1,0,0,Red,C
608,03-Jun-17,10:10:30,1,0,0,Red,C
609,03-Jun-17,10:10:30,1,0,0,Red,C
610,03-Jun-17,10:10:30,1,0,0,Red,C
611,03-Jun-17,10:10:30,1,0,0,Red,C
612,03-Jun-17,10:10:30,1,0,0,Red,C
613,03-Jun-17,10:10:31,1,0,0,Red,C
614,03-Jun-17,10:10:31,1,0,0,Red,C
615,03-Jun-17,10:10:31,1,0,0,Red,C
616,03-Jun-17,10:10:31,1,0,0,Red,C
