,Date,Time,Aspect 0 of Phase F  State,Aspect 1 of Phase F  State,Aspect 2 of Phase F  State,Result,Phase
2373,03-Jun-17,10:16:22,1,0,0,Red,F
2374,03-Jun-17,10:16:23,1,0,0,Red,F
2375,03-Jun-17,10:16:23,1,0,0,Red,F
2376,03-Jun-17,10:16:23,1,0,0,Red,F
2377,03-Jun-17,10:16:23,1,0,0,Red,F
2378,03-Jun-17,10:16:24,1,0,0,Red,F
2379,03-Jun-17,10:16:24,1,0,0,Red,F
2380,03-Jun-17,10:16:24,1,0,0,Red,F
2381,03-Jun-17,10:16:24,1,0,0,Red,F
2382,03-Jun-17,10:16:24,1,0,0,Red,F
2383,03-Jun-17,10:16:25,1,0,0,Red,F
2384,03-Jun-17,10:16:25,1,0,0,Red,F
2385,03-Jun-17,10:16:25,1,0,0,Red,F
2386,03-Jun-17,10:16:25,1,0,0,Red,F
2387,03-Jun-17,10:16:26,1,0,0,Red,F
2388,03-Jun-17,10:16:26,1,0,0,Red,F
2389,03-Jun-17,10:16:26,1,0,0,Red,F
2390,03-Jun-17,10:16:26,1,0,0,Red,F
2391,03-Jun-17,10:16:26,1,0,0,Red,F
2392,03-Jun-17,10:16:26,1,0,0,Red,F
2393,03-Jun-17,10:16:26,1,0,0,Red,F
2394,03-Jun-17,10:16:27,1,0,0,Red,F
2395,03-Jun-17,10:16:27,1,0,0,Red,F
2396,03-Jun-17,10:16:27,1,0,0,Red,F
2397,03-Jun-17,10:16:27,1,0,0,Red,F
2398,03-Jun-17,10:16:28,1,0,0,Red,F
2399,03-Jun-17,10:16:28,1,0,0,Red,F
2400,03-Jun-17,10:16:28,1,0,0,Red,F
2401,03-Jun-17,10:16:28,1,0,0,Red,F
2402,03-Jun-17,10:16:28,1,0,0,Red,F
2403,03-Jun-17,10:16:29,1,0,0,Red,F
2404,03-Jun-17,10:16:29,1,0,0,Red,F
2405,03-Jun-17,10:16:29,1,0,0,Red,F
2406,03-Jun-17,10:16:29,1,0,0,Red,F
2407,03-Jun-17,10:16:30,1,0,0,Red,F
2408,03-Jun-17,10:16:30,1,0,0,Red,F
2409,03-Jun-17,10:16:30,1,0,0,Red,F
2410,03-Jun-17,10:16:30,1,0,0,Red,F
2411,03-Jun-17,10:16:30,1,0,0,Red,F
2412,03-Jun-17,10:16:31,1,0,0,Red,F
2413,03-Jun-17,10:16:31,1,0,0,Red,F
2414,03-Jun-17,10:16:31,1,0,0,Red,F
2415,03-Jun-17,10:16:31,1,0,0,Red,F
2416,03-Jun-17,10:16:31,1,0,0,Red,F
2417,03-Jun-17,10:16:31,1,0,0,Red,F
2418,03-Jun-17,10:16:31,1,0,0,Red,F
2419,03-Jun-17,10:16:32,1,0,0,Red,F
2420,03-Jun-17,10:16:32,1,0,0,Red,F
2421,03-Jun-17,10:16:32,1,0,0,Red,F
2422,03-Jun-17,10:16:32,1,0,0,Red,F
2423,03-Jun-17,10:16:33,1,0,0,Red,F
2424,03-Jun-17,10:16:33,1,0,0,Red,F
2425,03-Jun-17,10:16:33,1,0,0,Red,F
2426,03-Jun-17,10:16:33,1,0,0,Red,F
2427,03-Jun-17,10:16:33,1,0,0,Red,F
2428,03-Jun-17,10:16:34,1,0,0,Red,F
2429,03-Jun-17,10:16:34,1,0,0,Red,F
2430,03-Jun-17,10:16:34,1,0,0,Red,F
2431,03-Jun-17,10:16:34,1,0,0,Red,F
2432,03-Jun-17,10:16:35,1,0,0,Red,F
2433,03-Jun-17,10:16:35,1,0,0,Red,F
2434,03-Jun-17,10:16:35,1,0,0,Red,F
2435,03-Jun-17,10:16:35,1,0,0,Red,F
2436,03-Jun-17,10:16:35,1,0,0,Red,F
2437,03-Jun-17,10:16:35,1,0,0,Red,F
2438,03-Jun-17,10:16:35,1,0,0,Red,F
2439,03-Jun-17,10:16:36,1,0,0,Red,F
2440,03-Jun-17,10:16:36,1,0,0,Red,F
2441,03-Jun-17,10:16:36,1,0,0,Red,F
2442,03-Jun-17,10:16:36,1,0,0,Red,F
2443,03-Jun-17,10:16:37,1,0,0,Red,F
2444,03-Jun-17,10:16:37,1,0,0,Red,F
2445,03-Jun-17,10:16:37,1,0,0,Red,F
2446,03-Jun-17,10:16:37,1,0,0,Red,F
2447,03-Jun-17,10:16:38,1,0,0,Red,F
2448,03-Jun-17,10:16:38,1,0,0,Red,F
2449,03-Jun-17,10:16:38,1,0,0,Red,F
2450,03-Jun-17,10:16:38,1,0,0,Red,F
2451,03-Jun-17,10:16:38,1,0,0,Red,F
2452,03-Jun-17,10:16:38,1,0,0,Red,F
2453,03-Jun-17,10:16:38,1,0,0,Red,F
2454,03-Jun-17,10:16:39,1,0,0,Red,F
2455,03-Jun-17,10:16:39,1,0,0,Red,F
2456,03-Jun-17,10:16:39,1,0,0,Red,F
2457,03-Jun-17,10:16:39,1,0,0,Red,F
2458,03-Jun-17,10:16:40,1,0,0,Red,F
2459,03-Jun-17,10:16:40,1,0,0,Red,F
2460,03-Jun-17,10:16:40,1,0,0,Red,F
2461,03-Jun-17,10:16:40,1,0,0,Red,F
2462,03-Jun-17,10:16:40,1,0,0,Red,F
2463,03-Jun-17,10:16:41,1,0,0,Red,F
2464,03-Jun-17,10:16:41,1,0,0,Red,F
2465,03-Jun-17,10:16:41,1,0,0,Red,F
2466,03-Jun-17,10:16:41,1,0,0,Red,F
2467,03-Jun-17,10:16:42,1,0,0,Red,F
2468,03-Jun-17,10:16:42,1,0,0,Red,F
2469,03-Jun-17,10:16:42,1,0,0,Red,F
2470,03-Jun-17,10:16:42,1,0,0,Red,F
2471,03-Jun-17,10:16:42,1,0,0,Red,F
2472,03-Jun-17,10:16:42,1,0,0,Red,F
2473,03-Jun-17,10:16:42,1,0,0,Red,F
2474,03-Jun-17,10:16:43,1,0,0,Red,F
2475,03-Jun-17,10:16:43,1,0,0,Red,F
2476,03-Jun-17,10:16:43,1,0,0,Red,F
2477,03-Jun-17,10:16:43,1,0,0,Red,F
2478,03-Jun-17,10:16:44,1,0,0,Red,F
2479,03-Jun-17,10:16:44,1,0,0,Red,F
2480,03-Jun-17,10:16:44,1,0,0,Red,F
2481,03-Jun-17,10:16:44,1,0,0,Red,F
2482,03-Jun-17,10:16:44,1,0,0,Red,F
2483,03-Jun-17,10:16:45,1,0,0,Red,F
2484,03-Jun-17,10:16:45,1,0,0,Red,F
2485,03-Jun-17,10:16:45,1,0,0,Red,F
2486,03-Jun-17,10:16:45,1,0,0,Red,F
2487,03-Jun-17,10:16:46,1,0,0,Red,F
2488,03-Jun-17,10:16:46,1,0,0,Red,F
2489,03-Jun-17,10:16:46,1,0,0,Red,F
2490,03-Jun-17,10:16:46,1,0,0,Red,F
2491,03-Jun-17,10:16:46,1,0,0,Red,F
2492,03-Jun-17,10:16:46,1,0,0,Red,F
2493,03-Jun-17,10:16:46,1,0,0,Red,F
2494,03-Jun-17,10:16:47,1,0,0,Red,F
2495,03-Jun-17,10:16:47,1,0,0,Red,F
2496,03-Jun-17,10:16:47,1,0,0,Red,F
2497,03-Jun-17,10:16:47,1,0,0,Red,F
2498,03-Jun-17,10:16:48,1,0,0,Red,F
2499,03-Jun-17,10:16:48,1,0,0,Red,F
2500,03-Jun-17,10:16:48,1,0,0,Red,F
2501,03-Jun-17,10:16:48,1,0,0,Red,F
2502,03-Jun-17,10:16:48,1,0,0,Red,F
2503,03-Jun-17,10:16:49,1,0,0,Red,F
2504,03-Jun-17,10:16:49,1,0,0,Red,F
2505,03-Jun-17,10:16:49,1,0,0,Red,F
2506,03-Jun-17,10:16:49,1,0,0,Red,F
2507,03-Jun-17,10:16:50,1,0,0,Red,F
2508,03-Jun-17,10:16:50,1,0,0,Red,F
2509,03-Jun-17,10:16:50,1,0,0,Red,F
2510,03-Jun-17,10:16:50,1,0,0,Red,F
2511,03-Jun-17,10:16:50,1,0,0,Red,F
2512,03-Jun-17,10:16:50,1,0,0,Red,F
2513,03-Jun-17,10:16:50,1,0,0,Red,F
2514,03-Jun-17,10:16:51,1,0,0,Red,F
2515,03-Jun-17,10:16:51,1,0,0,Red,F
2516,03-Jun-17,10:16:51,1,0,0,Red,F
2517,03-Jun-17,10:16:51,1,0,0,Red,F
2518,03-Jun-17,10:16:52,1,0,0,Red,F
2519,03-Jun-17,10:16:52,1,0,0,Red,F
2520,03-Jun-17,10:16:52,1,0,0,Red,F
2521,03-Jun-17,10:16:52,1,0,0,Red,F
2522,03-Jun-17,10:16:52,1,0,0,Red,F
2523,03-Jun-17,10:16:53,1,0,0,Red,F
2524,03-Jun-17,10:16:53,1,0,0,Red,F
2525,03-Jun-17,10:16:53,1,0,0,Red,F
2526,03-Jun-17,10:16:53,1,0,0,Red,F
2527,03-Jun-17,10:16:54,1,0,0,Red,F
2528,03-Jun-17,10:16:54,1,0,0,Red,F
2529,03-Jun-17,10:16:54,1,0,0,Red,F
2530,03-Jun-17,10:16:54,1,0,0,Red,F
2531,03-Jun-17,10:16:54,1,0,0,Red,F
2532,03-Jun-17,10:16:54,1,0,0,Red,F
2533,03-Jun-17,10:16:54,1,0,0,Red,F
2534,03-Jun-17,10:16:55,1,0,0,Red,F
2535,03-Jun-17,10:16:55,1,0,0,Red,F
2536,03-Jun-17,10:16:55,1,0,0,Red,F
2537,03-Jun-17,10:16:55,1,0,0,Red,F
2538,03-Jun-17,10:16:56,1,0,0,Red,F
2539,03-Jun-17,10:16:56,1,0,0,Red,F
2540,03-Jun-17,10:16:56,1,0,0,Red,F
2541,03-Jun-17,10:16:56,1,0,0,Red,F
2542,03-Jun-17,10:16:56,1,0,0,Red,F
2543,03-Jun-17,10:16:57,1,0,0,Red,F
2544,03-Jun-17,10:16:57,1,0,0,Red,F
2545,03-Jun-17,10:16:57,1,0,0,Red,F
2546,03-Jun-17,10:16:57,1,0,0,Red,F
2547,03-Jun-17,10:16:58,1,0,0,Red,F
2548,03-Jun-17,10:16:58,1,0,0,Red,F
2549,03-Jun-17,10:16:58,1,0,0,Red,F
2550,03-Jun-17,10:16:58,1,0,0,Red,F
2551,03-Jun-17,10:16:58,1,0,0,Red,F
2552,03-Jun-17,10:16:58,1,0,0,Red,F
2553,03-Jun-17,10:16:58,1,0,0,Red,F
2554,03-Jun-17,10:16:59,1,0,0,Red,F
2555,03-Jun-17,10:16:59,1,0,0,Red,F
2556,03-Jun-17,10:16:59,1,0,0,Red,F
2557,03-Jun-17,10:16:59,1,0,0,Red,F
2558,03-Jun-17,10:17:00,1,0,0,Red,F
2559,03-Jun-17,10:17:00,1,0,0,Red,F
2560,03-Jun-17,10:17:00,1,0,0,Red,F
2561,03-Jun-17,10:17:00,1,0,0,Red,F
2562,03-Jun-17,10:17:00,1,0,0,Red,F
2563,03-Jun-17,10:17:01,1,0,0,Red,F
2564,03-Jun-17,10:17:01,1,0,0,Red,F
2565,03-Jun-17,10:17:01,1,0,0,Red,F
2566,03-Jun-17,10:17:01,1,0,0,Red,F
2567,03-Jun-17,10:17:02,1,0,0,Red,F
2568,03-Jun-17,10:17:02,1,0,0,Red,F
2569,03-Jun-17,10:17:02,1,0,0,Red,F
2570,03-Jun-17,10:17:02,1,0,0,Red,F
2571,03-Jun-17,10:17:02,1,0,0,Red,F
2572,03-Jun-17,10:17:02,1,0,0,Red,F
2573,03-Jun-17,10:17:02,1,0,0,Red,F
2574,03-Jun-17,10:17:03,1,0,0,Red,F
2575,03-Jun-17,10:17:03,1,0,0,Red,F
2576,03-Jun-17,10:17:03,1,0,0,Red,F
2577,03-Jun-17,10:17:03,1,0,0,Red,F
2578,03-Jun-17,10:17:04,1,0,0,Red,F
2579,03-Jun-17,10:17:04,1,0,0,Red,F
2580,03-Jun-17,10:17:04,1,0,0,Red,F
2581,03-Jun-17,10:17:04,1,0,0,Red,F
2582,03-Jun-17,10:17:04,1,0,0,Red,F
2583,03-Jun-17,10:17:05,1,0,0,Red,F
2584,03-Jun-17,10:17:05,1,0,0,Red,F
2585,03-Jun-17,10:17:05,1,0,0,Red,F
2586,03-Jun-17,10:17:05,1,0,0,Red,F
2587,03-Jun-17,10:17:06,1,0,0,Red,F
2588,03-Jun-17,10:17:06,1,0,0,Red,F
2589,03-Jun-17,10:17:06,1,0,0,Red,F
2590,03-Jun-17,10:17:06,1,0,0,Red,F
2591,03-Jun-17,10:17:06,1,0,0,Red,F
2592,03-Jun-17,10:17:06,1,0,0,Red,F
2593,03-Jun-17,10:17:07,1,0,0,Red,F
2594,03-Jun-17,10:17:07,1,0,0,Red,F
2595,03-Jun-17,10:17:07,1,0,0,Red,F
2596,03-Jun-17,10:17:07,1,0,0,Red,F
2597,03-Jun-17,10:17:07,1,0,0,Red,F
2598,03-Jun-17,10:17:08,1,0,0,Red,F
2599,03-Jun-17,10:17:08,1,0,0,Red,F
2600,03-Jun-17,10:17:08,1,0,0,Red,F
2601,03-Jun-17,10:17:08,1,0,0,Red,F
2602,03-Jun-17,10:17:09,1,0,0,Red,F
2603,03-Jun-17,10:17:09,1,0,0,Red,F
2604,03-Jun-17,10:17:09,1,0,0,Red,F
2605,03-Jun-17,10:17:09,1,0,0,Red,F
2606,03-Jun-17,10:17:09,1,0,0,Red,F
2607,03-Jun-17,10:17:10,1,0,0,Red,F
2608,03-Jun-17,10:17:10,1,0,0,Red,F
2609,03-Jun-17,10:17:10,1,0,0,Red,F
2610,03-Jun-17,10:17:10,1,0,0,Red,F
2611,03-Jun-17,10:17:10,1,0,0,Red,F
2612,03-Jun-17,10:17:10,1,0,0,Red,F
2613,03-Jun-17,10:17:11,1,0,0,Red,F
2614,03-Jun-17,10:17:11,1,0,0,Red,F
2615,03-Jun-17,10:17:11,1,0,0,Red,F
2616,03-Jun-17,10:17:11,1,0,0,Red,F
2617,03-Jun-17,10:17:11,1,0,0,Red,F
2618,03-Jun-17,10:17:12,1,0,0,Red,F
2619,03-Jun-17,10:17:12,1,0,0,Red,F
2620,03-Jun-17,10:17:12,1,0,0,Red,F
2621,03-Jun-17,10:17:12,1,0,0,Red,F
2622,03-Jun-17,10:17:12,1,0,0,Red,F
2623,03-Jun-17,10:17:13,1,0,0,Red,F
2624,03-Jun-17,10:17:13,1,0,0,Red,F
2625,03-Jun-17,10:17:13,1,0,0,Red,F
2626,03-Jun-17,10:17:13,1,0,0,Red,F
2627,03-Jun-17,10:17:14,1,0,0,Red,F
2628,03-Jun-17,10:17:14,1,0,0,Red,F
2629,03-Jun-17,10:17:14,1,0,0,Red,F
2630,03-Jun-17,10:17:14,1,0,0,Red,F
2631,03-Jun-17,10:17:14,1,0,0,Red,F
2632,03-Jun-17,10:17:14,1,0,0,Red,F
2633,03-Jun-17,10:17:14,1,0,0,Red,F
2634,03-Jun-17,10:17:15,1,0,0,Red,F
2635,03-Jun-17,10:17:15,1,0,0,Red,F
2636,03-Jun-17,10:17:15,1,0,0,Red,F
2637,03-Jun-17,10:17:15,1,0,0,Red,F
2638,03-Jun-17,10:17:16,1,0,0,Red,F
2639,03-Jun-17,10:17:16,1,0,0,Red,F
2640,03-Jun-17,10:17:16,1,0,0,Red,F
2641,03-Jun-17,10:17:16,1,0,0,Red,F
2642,03-Jun-17,10:17:16,1,0,0,Red,F
2643,03-Jun-17,10:17:17,1,0,0,Red,F
2644,03-Jun-17,10:17:17,1,0,0,Red,F
2645,03-Jun-17,10:17:17,1,0,0,Red,F
2646,03-Jun-17,10:17:17,1,0,0,Red,F
2647,03-Jun-17,10:17:18,1,0,0,Red,F
2648,03-Jun-17,10:17:18,1,0,0,Red,F
2649,03-Jun-17,10:17:18,1,0,0,Red,F
2650,03-Jun-17,10:17:18,1,0,0,Red,F
2651,03-Jun-17,10:17:18,1,0,0,Red,F
2652,03-Jun-17,10:17:18,1,0,0,Red,F
2653,03-Jun-17,10:17:18,1,0,0,Red,F
2654,03-Jun-17,10:17:19,1,0,0,Red,F
2655,03-Jun-17,10:17:19,1,0,0,Red,F
2656,03-Jun-17,10:17:19,1,0,0,Red,F
2657,03-Jun-17,10:17:19,1,0,0,Red,F
2658,03-Jun-17,10:17:20,1,0,0,Red,F
2659,03-Jun-17,10:17:20,1,0,0,Red,F
2660,03-Jun-17,10:17:20,1,0,0,Red,F
2661,03-Jun-17,10:17:20,1,0,0,Red,F
2662,03-Jun-17,10:17:20,1,0,0,Red,F
2663,03-Jun-17,10:17:21,1,0,0,Red,F
2664,03-Jun-17,10:17:21,1,0,0,Red,F
2665,03-Jun-17,10:17:21,1,0,0,Red,F
2666,03-Jun-17,10:17:21,1,0,0,Red,F
2667,03-Jun-17,10:17:22,1,0,0,Red,F
2668,03-Jun-17,10:17:22,1,0,0,Red,F
2669,03-Jun-17,10:17:22,1,0,0,Red,F
2670,03-Jun-17,10:17:22,1,0,0,Red,F
2671,03-Jun-17,10:17:22,1,0,0,Red,F
2672,03-Jun-17,10:17:22,1,0,0,Red,F
2673,03-Jun-17,10:17:22,1,0,0,Red,F
2674,03-Jun-17,10:17:23,1,0,0,Red,F
2675,03-Jun-17,10:17:23,1,0,0,Red,F
2676,03-Jun-17,10:17:23,1,0,0,Red,F
2677,03-Jun-17,10:17:23,1,0,0,Red,F
2678,03-Jun-17,10:17:24,1,0,0,Red,F
2679,03-Jun-17,10:17:24,1,0,0,Red,F
2680,03-Jun-17,10:17:24,1,0,0,Red,F
2681,03-Jun-17,10:17:24,1,0,0,Red,F
2682,03-Jun-17,10:17:24,1,0,0,Red,F
2683,03-Jun-17,10:17:25,1,0,0,Red,F
2684,03-Jun-17,10:17:25,1,0,0,Red,F
2685,03-Jun-17,10:17:25,1,0,0,Red,F
2686,03-Jun-17,10:17:25,1,0,0,Red,F
2687,03-Jun-17,10:17:26,1,0,0,Red,F
2688,03-Jun-17,10:17:26,1,0,0,Red,F
2689,03-Jun-17,10:17:26,1,0,0,Red,F
2690,03-Jun-17,10:17:26,1,0,0,Red,F
2691,03-Jun-17,10:17:26,1,0,0,Red,F
2692,03-Jun-17,10:17:26,1,0,0,Red,F
2693,03-Jun-17,10:17:26,1,0,0,Red,F
2694,03-Jun-17,10:17:27,1,0,0,Red,F
2695,03-Jun-17,10:17:27,1,0,0,Red,F
2696,03-Jun-17,10:17:27,1,0,0,Red,F
2697,03-Jun-17,10:17:27,1,0,0,Red,F
2698,03-Jun-17,10:17:28,1,0,0,Red,F
2699,03-Jun-17,10:17:28,1,0,0,Red,F
2700,03-Jun-17,10:17:28,1,0,0,Red,F
2701,03-Jun-17,10:17:28,1,0,0,Red,F
2702,03-Jun-17,10:17:29,1,0,0,Red,F
2703,03-Jun-17,10:17:29,1,0,0,Red,F
2704,03-Jun-17,10:17:29,1,0,0,Red,F
2705,03-Jun-17,10:17:29,1,0,0,Red,F
2706,03-Jun-17,10:17:29,1,0,0,Red,F
2707,03-Jun-17,10:17:30,1,0,0,Red,F
2708,03-Jun-17,10:17:30,1,0,0,Red,F
2709,03-Jun-17,10:17:30,1,0,0,Red,F
2710,03-Jun-17,10:17:30,1,0,0,Red,F
2711,03-Jun-17,10:17:30,1,0,0,Red,F
2712,03-Jun-17,10:17:30,1,0,0,Red,F
2713,03-Jun-17,10:17:31,1,0,0,Red,F
2714,03-Jun-17,10:17:31,1,0,0,Red,F
2715,03-Jun-17,10:17:31,1,0,0,Red,F
2716,03-Jun-17,10:17:31,1,0,0,Red,F
2717,03-Jun-17,10:17:31,1,0,0,Red,F
2718,03-Jun-17,10:17:32,1,0,0,Red,F
2719,03-Jun-17,10:17:32,1,0,0,Red,F
2720,03-Jun-17,10:17:32,1,0,0,Red,F
2721,03-Jun-17,10:17:32,1,0,0,Red,F
2722,03-Jun-17,10:17:33,1,0,0,Red,F
2723,03-Jun-17,10:17:33,1,0,0,Red,F
2724,03-Jun-17,10:17:33,1,0,0,Red,F
2725,03-Jun-17,10:17:33,1,0,0,Red,F
2726,03-Jun-17,10:17:33,1,0,0,Red,F
2727,03-Jun-17,10:17:34,1,0,0,Red,F
2728,03-Jun-17,10:17:34,1,0,0,Red,F
2729,03-Jun-17,10:17:34,1,0,0,Red,F
2730,03-Jun-17,10:17:34,1,0,0,Red,F
2731,03-Jun-17,10:17:34,1,0,0,Red,F
2732,03-Jun-17,10:17:34,1,0,0,Red,F
2733,03-Jun-17,10:17:35,1,0,0,Red,F
2734,03-Jun-17,10:17:35,1,0,0,Red,F
2735,03-Jun-17,10:17:35,1,0,0,Red,F
2736,03-Jun-17,10:17:35,1,0,0,Red,F
2737,03-Jun-17,10:17:35,1,0,0,Red,F
2738,03-Jun-17,10:17:36,1,0,0,Red,F
2739,03-Jun-17,10:17:36,1,0,0,Red,F
2740,03-Jun-17,10:17:36,1,0,0,Red,F
2741,03-Jun-17,10:17:36,1,0,0,Red,F
2742,03-Jun-17,10:17:37,1,0,0,Red,F
2743,03-Jun-17,10:17:37,1,0,0,Red,F
2744,03-Jun-17,10:17:37,1,0,0,Red,F
2745,03-Jun-17,10:17:37,1,0,0,Red,F
2746,03-Jun-17,10:17:37,1,0,0,Red,F
2747,03-Jun-17,10:17:37,1,0,0,Red,F
2748,03-Jun-17,10:17:37,1,0,0,Red,F
2749,03-Jun-17,10:17:38,1,0,0,Red,F
2750,03-Jun-17,10:17:38,1,0,0,Red,F
2751,03-Jun-17,10:17:38,1,0,0,Red,F
2752,03-Jun-17,10:17:38,1,0,0,Red,F
2753,03-Jun-17,10:17:39,1,0,0,Red,F
2754,03-Jun-17,10:17:39,1,0,0,Red,F
2755,03-Jun-17,10:17:39,1,0,0,Red,F
2756,03-Jun-17,10:17:39,1,0,0,Red,F
2757,03-Jun-17,10:17:39,1,0,0,Red,F
2758,03-Jun-17,10:17:40,1,0,0,Red,F
2759,03-Jun-17,10:17:40,1,0,0,Red,F
2760,03-Jun-17,10:17:40,1,0,0,Red,F
2761,03-Jun-17,10:17:40,1,0,0,Red,F
2762,03-Jun-17,10:17:40,1,0,0,Red,F
2763,03-Jun-17,10:17:41,1,0,0,Red,F
2764,03-Jun-17,10:17:41,1,0,0,Red,F
2765,03-Jun-17,10:17:41,1,0,0,Red,F
2766,03-Jun-17,10:17:41,1,0,0,Red,F
2767,03-Jun-17,10:17:42,1,0,0,Red,F
2768,03-Jun-17,10:17:42,1,0,0,Red,F
2769,03-Jun-17,10:17:42,1,0,0,Red,F
2770,03-Jun-17,10:17:42,1,0,0,Red,F
2771,03-Jun-17,10:17:42,1,0,0,Red,F
2772,03-Jun-17,10:17:42,1,0,0,Red,F
2773,03-Jun-17,10:17:43,1,0,0,Red,F
2774,03-Jun-17,10:17:43,1,0,0,Red,F
2775,03-Jun-17,10:17:43,1,0,0,Red,F
2776,03-Jun-17,10:17:43,1,0,0,Red,F
2777,03-Jun-17,10:17:43,1,0,0,Red,F
2778,03-Jun-17,10:17:44,1,0,0,Red,F
2779,03-Jun-17,10:17:44,1,0,0,Red,F
2780,03-Jun-17,10:17:44,1,0,0,Red,F
2781,03-Jun-17,10:17:44,1,0,0,Red,F
2782,03-Jun-17,10:17:44,1,0,0,Red,F
2783,03-Jun-17,10:17:45,1,0,0,Red,F
2784,03-Jun-17,10:17:45,1,0,0,Red,F
2785,03-Jun-17,10:17:45,1,0,0,Red,F
2786,03-Jun-17,10:17:45,1,0,0,Red,F
2787,03-Jun-17,10:17:46,1,0,0,Red,F
2788,03-Jun-17,10:17:46,1,0,0,Red,F
2789,03-Jun-17,10:17:46,1,0,0,Red,F
2790,03-Jun-17,10:17:46,1,0,0,Red,F
2791,03-Jun-17,10:17:46,1,0,0,Red,F
2792,03-Jun-17,10:17:46,1,0,0,Red,F
2793,03-Jun-17,10:17:47,1,0,0,Red,F
2794,03-Jun-17,10:17:47,1,0,0,Red,F
2795,03-Jun-17,10:17:47,1,0,0,Red,F
2796,03-Jun-17,10:17:47,1,0,0,Red,F
2797,03-Jun-17,10:17:47,1,0,0,Red,F
2798,03-Jun-17,10:17:48,1,0,0,Red,F
2799,03-Jun-17,10:17:48,1,0,0,Red,F
2800,03-Jun-17,10:17:48,1,0,0,Red,F
2801,03-Jun-17,10:17:48,1,0,0,Red,F
2802,03-Jun-17,10:17:49,1,0,0,Red,F
2803,03-Jun-17,10:17:49,1,0,0,Red,F
2804,03-Jun-17,10:17:49,1,0,0,Red,F
2805,03-Jun-17,10:17:49,1,0,0,Red,F
2806,03-Jun-17,10:17:49,1,0,0,Red,F
2807,03-Jun-17,10:17:50,1,0,0,Red,F
2808,03-Jun-17,10:17:50,1,0,0,Red,F
2809,03-Jun-17,10:17:50,1,0,0,Red,F
2810,03-Jun-17,10:17:50,1,0,0,Red,F
2811,03-Jun-17,10:17:50,1,0,0,Red,F
2812,03-Jun-17,10:17:50,1,0,0,Red,F
2813,03-Jun-17,10:17:50,1,0,0,Red,F
2814,03-Jun-17,10:17:51,1,0,0,Red,F
2815,03-Jun-17,10:17:51,1,0,0,Red,F
2816,03-Jun-17,10:17:51,1,0,0,Red,F
2817,03-Jun-17,10:17:51,1,0,0,Red,F
2818,03-Jun-17,10:17:52,1,0,0,Red,F
2819,03-Jun-17,10:17:52,1,0,0,Red,F
2820,03-Jun-17,10:17:52,1,0,0,Red,F
2821,03-Jun-17,10:17:52,1,0,0,Red,F
2822,03-Jun-17,10:17:52,1,0,0,Red,F
2823,03-Jun-17,10:17:53,1,0,0,Red,F
2824,03-Jun-17,10:17:53,1,0,0,Red,F
2825,03-Jun-17,10:17:53,1,0,0,Red,F
2826,03-Jun-17,10:17:53,1,0,0,Red,F
2827,03-Jun-17,10:17:54,1,0,0,Red,F
2828,03-Jun-17,10:17:54,1,0,0,Red,F
2829,03-Jun-17,10:17:54,1,0,0,Red,F
2830,03-Jun-17,10:17:54,1,0,0,Red,F
2831,03-Jun-17,10:17:54,1,0,0,Red,F
2832,03-Jun-17,10:17:54,1,0,0,Red,F
2833,03-Jun-17,10:17:54,1,0,0,Red,F
2834,03-Jun-17,10:17:55,1,0,0,Red,F
2835,03-Jun-17,10:17:55,1,0,0,Red,F
2836,03-Jun-17,10:17:55,1,0,0,Red,F
2837,03-Jun-17,10:17:55,1,0,0,Red,F
2838,03-Jun-17,10:17:56,1,0,0,Red,F
2839,03-Jun-17,10:17:56,1,0,0,Red,F
2840,03-Jun-17,10:17:56,1,0,0,Red,F
2841,03-Jun-17,10:17:56,1,0,0,Red,F
2842,03-Jun-17,10:17:56,1,0,0,Red,F
2843,03-Jun-17,10:17:57,1,0,0,Red,F
2844,03-Jun-17,10:17:57,1,0,0,Red,F
2845,03-Jun-17,10:17:57,1,0,0,Red,F
2846,03-Jun-17,10:17:57,1,0,0,Red,F
2847,03-Jun-17,10:17:58,1,0,0,Red,F
2848,03-Jun-17,10:17:58,1,0,0,Red,F
2849,03-Jun-17,10:17:58,1,0,0,Red,F
2850,03-Jun-17,10:17:58,1,0,0,Red,F
2851,03-Jun-17,10:17:58,1,0,0,Red,F
2852,03-Jun-17,10:17:58,1,0,0,Red,F
2853,03-Jun-17,10:17:59,1,0,0,Red,F
2854,03-Jun-17,10:17:59,1,0,0,Red,F
2855,03-Jun-17,10:17:59,1,0,0,Red,F
2856,03-Jun-17,10:17:59,1,0,0,Red,F
2857,03-Jun-17,10:18:00,1,0,0,Red,F
2858,03-Jun-17,10:18:00,1,0,0,Red,F
2859,03-Jun-17,10:18:00,1,0,0,Red,F
2860,03-Jun-17,10:18:00,1,0,0,Red,F
2861,03-Jun-17,10:18:00,1,0,0,Red,F
2862,03-Jun-17,10:18:01,1,0,0,Red,F
2863,03-Jun-17,10:18:01,1,0,0,Red,F
2864,03-Jun-17,10:18:01,1,0,0,Red,F
2865,03-Jun-17,10:18:01,1,0,0,Red,F
2866,03-Jun-17,10:18:01,1,0,0,Red,F
2867,03-Jun-17,10:18:01,1,0,0,Red,F
2868,03-Jun-17,10:18:01,1,0,0,Red,F
2869,03-Jun-17,10:18:02,1,0,0,Red,F
