,Date,Time,Aspect 0 of Phase H  State,Aspect 1 of Phase H  State,Aspect 2 of Phase H  State,Result,Phase
2630,03-Jun-17,10:17:14,1,0,0,Red,H
2631,03-Jun-17,10:17:14,1,0,0,Red,H
2632,03-Jun-17,10:17:14,1,0,0,Red,H
2633,03-Jun-17,10:17:14,1,0,0,Red,H
2634,03-Jun-17,10:17:15,1,0,0,Red,H
2635,03-Jun-17,10:17:15,1,0,0,Red,H
2636,03-Jun-17,10:17:15,1,0,0,Red,H
2637,03-Jun-17,10:17:15,1,0,0,Red,H
2638,03-Jun-17,10:17:16,1,0,0,Red,H
2639,03-Jun-17,10:17:16,1,0,0,Red,H
2640,03-Jun-17,10:17:16,1,0,0,Red,H
2641,03-Jun-17,10:17:16,1,0,0,Red,H
2642,03-Jun-17,10:17:16,1,0,0,Red,H
2643,03-Jun-17,10:17:17,1,0,0,Red,H
2644,03-Jun-17,10:17:17,1,0,0,Red,H
2645,03-Jun-17,10:17:17,1,0,0,Red,H
2646,03-Jun-17,10:17:17,1,0,0,Red,H
2647,03-Jun-17,10:17:18,1,0,0,Red,H
2648,03-Jun-17,10:17:18,1,0,0,Red,H
2649,03-Jun-17,10:17:18,1,0,0,Red,H
2650,03-Jun-17,10:17:18,1,0,0,Red,H
2651,03-Jun-17,10:17:18,1,0,0,Red,H
2652,03-Jun-17,10:17:18,1,0,0,Red,H
2653,03-Jun-17,10:17:18,1,0,0,Red,H
2654,03-Jun-17,10:17:19,1,0,0,Red,H
2655,03-Jun-17,10:17:19,1,0,0,Red,H
2656,03-Jun-17,10:17:19,1,0,0,Red,H
2657,03-Jun-17,10:17:19,1,0,0,Red,H
2658,03-Jun-17,10:17:20,1,0,0,Red,H
2659,03-Jun-17,10:17:20,1,0,0,Red,H
2660,03-Jun-17,10:17:20,1,0,0,Red,H
2661,03-Jun-17,10:17:20,1,0,0,Red,H
2662,03-Jun-17,10:17:20,1,0,0,Red,H
2663,03-Jun-17,10:17:21,1,0,0,Red,H
2664,03-Jun-17,10:17:21,1,0,0,Red,H
2665,03-Jun-17,10:17:21,1,0,0,Red,H
2666,03-Jun-17,10:17:21,1,0,0,Red,H
2667,03-Jun-17,10:17:22,1,0,0,Red,H
2668,03-Jun-17,10:17:22,1,0,0,Red,H
2669,03-Jun-17,10:17:22,1,0,0,Red,H
2670,03-Jun-17,10:17:22,1,0,0,Red,H
2671,03-Jun-17,10:17:22,1,0,0,Red,H
2672,03-Jun-17,10:17:22,1,0,0,Red,H
2673,03-Jun-17,10:17:22,1,0,0,Red,H
2674,03-Jun-17,10:17:23,1,0,0,Red,H
2675,03-Jun-17,10:17:23,1,0,0,Red,H
2676,03-Jun-17,10:17:23,1,0,0,Red,H
2677,03-Jun-17,10:17:23,1,0,0,Red,H
2678,03-Jun-17,10:17:24,1,0,0,Red,H
2679,03-Jun-17,10:17:24,1,0,0,Red,H
2680,03-Jun-17,10:17:24,1,0,0,Red,H
2681,03-Jun-17,10:17:24,1,0,0,Red,H
2682,03-Jun-17,10:17:24,1,0,0,Red,H
2683,03-Jun-17,10:17:25,1,0,0,Red,H
2684,03-Jun-17,10:17:25,1,0,0,Red,H
2685,03-Jun-17,10:17:25,1,0,0,Red,H
2686,03-Jun-17,10:17:25,1,0,0,Red,H
2687,03-Jun-17,10:17:26,1,0,0,Red,H
2688,03-Jun-17,10:17:26,1,0,0,Red,H
2689,03-Jun-17,10:17:26,1,0,0,Red,H
2690,03-Jun-17,10:17:26,1,0,0,Red,H
2691,03-Jun-17,10:17:26,1,0,0,Red,H
2692,03-Jun-17,10:17:26,1,0,0,Red,H
2693,03-Jun-17,10:17:26,1,0,0,Red,H
2694,03-Jun-17,10:17:27,1,0,0,Red,H
2695,03-Jun-17,10:17:27,1,0,0,Red,H
2696,03-Jun-17,10:17:27,1,0,0,Red,H
2697,03-Jun-17,10:17:27,1,0,0,Red,H
2698,03-Jun-17,10:17:28,1,0,0,Red,H
2699,03-Jun-17,10:17:28,1,0,0,Red,H
2700,03-Jun-17,10:17:28,1,0,0,Red,H
2701,03-Jun-17,10:17:28,1,0,0,Red,H
2702,03-Jun-17,10:17:29,1,0,0,Red,H
2703,03-Jun-17,10:17:29,1,0,0,Red,H
2704,03-Jun-17,10:17:29,1,0,0,Red,H
2705,03-Jun-17,10:17:29,1,0,0,Red,H
2706,03-Jun-17,10:17:29,1,0,0,Red,H
2707,03-Jun-17,10:17:30,1,0,0,Red,H
2708,03-Jun-17,10:17:30,1,0,0,Red,H
2709,03-Jun-17,10:17:30,1,0,0,Red,H
2710,03-Jun-17,10:17:30,1,0,0,Red,H
2711,03-Jun-17,10:17:30,1,0,0,Red,H
2712,03-Jun-17,10:17:30,1,0,0,Red,H
2713,03-Jun-17,10:17:31,1,0,0,Red,H
2714,03-Jun-17,10:17:31,1,0,0,Red,H
2715,03-Jun-17,10:17:31,1,0,0,Red,H
2716,03-Jun-17,10:17:31,1,0,0,Red,H
2717,03-Jun-17,10:17:31,1,0,0,Red,H
2718,03-Jun-17,10:17:32,1,0,0,Red,H
2719,03-Jun-17,10:17:32,1,0,0,Red,H
2720,03-Jun-17,10:17:32,1,0,0,Red,H
2721,03-Jun-17,10:17:32,1,0,0,Red,H
2722,03-Jun-17,10:17:33,1,0,0,Red,H
2723,03-Jun-17,10:17:33,1,0,0,Red,H
2724,03-Jun-17,10:17:33,1,0,0,Red,H
2725,03-Jun-17,10:17:33,1,0,0,Red,H
2726,03-Jun-17,10:17:33,1,0,0,Red,H
2727,03-Jun-17,10:17:34,1,0,0,Red,H
2728,03-Jun-17,10:17:34,1,0,0,Red,H
2729,03-Jun-17,10:17:34,1,0,0,Red,H
2730,03-Jun-17,10:17:34,1,0,0,Red,H
2731,03-Jun-17,10:17:34,1,0,0,Red,H
2732,03-Jun-17,10:17:34,1,0,0,Red,H
2733,03-Jun-17,10:17:35,1,0,0,Red,H
2734,03-Jun-17,10:17:35,1,0,0,Red,H
2735,03-Jun-17,10:17:35,1,0,0,Red,H
2736,03-Jun-17,10:17:35,1,0,0,Red,H
2737,03-Jun-17,10:17:35,1,0,0,Red,H
2738,03-Jun-17,10:17:36,1,0,0,Red,H
2739,03-Jun-17,10:17:36,1,0,0,Red,H
2740,03-Jun-17,10:17:36,1,0,0,Red,H
2741,03-Jun-17,10:17:36,1,0,0,Red,H
2742,03-Jun-17,10:17:37,1,0,0,Red,H
2743,03-Jun-17,10:17:37,1,0,0,Red,H
2744,03-Jun-17,10:17:37,1,0,0,Red,H
2745,03-Jun-17,10:17:37,1,0,0,Red,H
2746,03-Jun-17,10:17:37,1,0,0,Red,H
2747,03-Jun-17,10:17:37,1,0,0,Red,H
2748,03-Jun-17,10:17:37,1,0,0,Red,H
2749,03-Jun-17,10:17:38,1,0,0,Red,H
2750,03-Jun-17,10:17:38,1,0,0,Red,H
2751,03-Jun-17,10:17:38,1,0,0,Red,H
2752,03-Jun-17,10:17:38,1,0,0,Red,H
2753,03-Jun-17,10:17:39,1,0,0,Red,H
2754,03-Jun-17,10:17:39,1,0,0,Red,H
2755,03-Jun-17,10:17:39,1,0,0,Red,H
2756,03-Jun-17,10:17:39,1,0,0,Red,H
2757,03-Jun-17,10:17:39,1,0,0,Red,H
2758,03-Jun-17,10:17:40,1,0,0,Red,H
2759,03-Jun-17,10:17:40,1,0,0,Red,H
2760,03-Jun-17,10:17:40,1,0,0,Red,H
2761,03-Jun-17,10:17:40,1,0,0,Red,H
2762,03-Jun-17,10:17:40,1,0,0,Red,H
2763,03-Jun-17,10:17:41,1,0,0,Red,H
2764,03-Jun-17,10:17:41,1,0,0,Red,H
2765,03-Jun-17,10:17:41,1,0,0,Red,H
2766,03-Jun-17,10:17:41,1,0,0,Red,H
2767,03-Jun-17,10:17:42,1,0,0,Red,H
2768,03-Jun-17,10:17:42,1,0,0,Red,H
2769,03-Jun-17,10:17:42,1,0,0,Red,H
2770,03-Jun-17,10:17:42,1,0,0,Red,H
2771,03-Jun-17,10:17:42,1,0,0,Red,H
2772,03-Jun-17,10:17:42,1,0,0,Red,H
2773,03-Jun-17,10:17:43,1,0,0,Red,H
2774,03-Jun-17,10:17:43,1,0,0,Red,H
2775,03-Jun-17,10:17:43,1,0,0,Red,H
2776,03-Jun-17,10:17:43,1,0,0,Red,H
2777,03-Jun-17,10:17:43,1,0,0,Red,H
2778,03-Jun-17,10:17:44,1,0,0,Red,H
2779,03-Jun-17,10:17:44,1,0,0,Red,H
2780,03-Jun-17,10:17:44,1,0,0,Red,H
2781,03-Jun-17,10:17:44,1,0,0,Red,H
2782,03-Jun-17,10:17:44,1,0,0,Red,H
2783,03-Jun-17,10:17:45,1,0,0,Red,H
2784,03-Jun-17,10:17:45,1,0,0,Red,H
2785,03-Jun-17,10:17:45,1,0,0,Red,H
2786,03-Jun-17,10:17:45,1,0,0,Red,H
2787,03-Jun-17,10:17:46,1,0,0,Red,H
2788,03-Jun-17,10:17:46,1,0,0,Red,H
2789,03-Jun-17,10:17:46,1,0,0,Red,H
2790,03-Jun-17,10:17:46,1,0,0,Red,H
2791,03-Jun-17,10:17:46,1,0,0,Red,H
2792,03-Jun-17,10:17:46,1,0,0,Red,H
2793,03-Jun-17,10:17:47,1,0,0,Red,H
2794,03-Jun-17,10:17:47,1,0,0,Red,H
2795,03-Jun-17,10:17:47,1,0,0,Red,H
2796,03-Jun-17,10:17:47,1,0,0,Red,H
2797,03-Jun-17,10:17:47,1,0,0,Red,H
2798,03-Jun-17,10:17:48,1,0,0,Red,H
2799,03-Jun-17,10:17:48,1,0,0,Red,H
2800,03-Jun-17,10:17:48,1,0,0,Red,H
2801,03-Jun-17,10:17:48,1,0,0,Red,H
2802,03-Jun-17,10:17:49,1,0,0,Red,H
2803,03-Jun-17,10:17:49,1,0,0,Red,H
2804,03-Jun-17,10:17:49,1,0,0,Red,H
2805,03-Jun-17,10:17:49,1,0,0,Red,H
2806,03-Jun-17,10:17:49,1,0,0,Red,H
2807,03-Jun-17,10:17:50,1,0,0,Red,H
2808,03-Jun-17,10:17:50,1,0,0,Red,H
2809,03-Jun-17,10:17:50,1,0,0,Red,H
2810,03-Jun-17,10:17:50,1,0,0,Red,H
2811,03-Jun-17,10:17:50,1,0,0,Red,H
2812,03-Jun-17,10:17:50,1,0,0,Red,H
2813,03-Jun-17,10:17:50,1,0,0,Red,H
2814,03-Jun-17,10:17:51,1,0,0,Red,H
2815,03-Jun-17,10:17:51,1,0,0,Red,H
2816,03-Jun-17,10:17:51,1,0,0,Red,H
2817,03-Jun-17,10:17:51,1,0,0,Red,H
2818,03-Jun-17,10:17:52,1,0,0,Red,H
2819,03-Jun-17,10:17:52,1,0,0,Red,H
2820,03-Jun-17,10:17:52,1,0,0,Red,H
2821,03-Jun-17,10:17:52,1,0,0,Red,H
2822,03-Jun-17,10:17:52,1,0,0,Red,H
2823,03-Jun-17,10:17:53,1,0,0,Red,H
2824,03-Jun-17,10:17:53,1,0,0,Red,H
2825,03-Jun-17,10:17:53,1,0,0,Red,H
2826,03-Jun-17,10:17:53,1,0,0,Red,H
2827,03-Jun-17,10:17:54,1,0,0,Red,H
2828,03-Jun-17,10:17:54,1,0,0,Red,H
2829,03-Jun-17,10:17:54,1,0,0,Red,H
2830,03-Jun-17,10:17:54,1,0,0,Red,H
2831,03-Jun-17,10:17:54,1,0,0,Red,H
2832,03-Jun-17,10:17:54,1,0,0,Red,H
2833,03-Jun-17,10:17:54,1,0,0,Red,H
2834,03-Jun-17,10:17:55,1,0,0,Red,H
2835,03-Jun-17,10:17:55,1,0,0,Red,H
2836,03-Jun-17,10:17:55,1,0,0,Red,H
2837,03-Jun-17,10:17:55,1,0,0,Red,H
2838,03-Jun-17,10:17:56,1,0,0,Red,H
2839,03-Jun-17,10:17:56,1,0,0,Red,H
2840,03-Jun-17,10:17:56,1,0,0,Red,H
2841,03-Jun-17,10:17:56,1,0,0,Red,H
2842,03-Jun-17,10:17:56,1,0,0,Red,H
2843,03-Jun-17,10:17:57,1,0,0,Red,H
2844,03-Jun-17,10:17:57,1,0,0,Red,H
2845,03-Jun-17,10:17:57,1,0,0,Red,H
2846,03-Jun-17,10:17:57,1,0,0,Red,H
2847,03-Jun-17,10:17:58,1,0,0,Red,H
2848,03-Jun-17,10:17:58,1,0,0,Red,H
2849,03-Jun-17,10:17:58,1,0,0,Red,H
2850,03-Jun-17,10:17:58,1,0,0,Red,H
2851,03-Jun-17,10:17:58,1,0,0,Red,H
2852,03-Jun-17,10:17:58,1,0,0,Red,H
2853,03-Jun-17,10:17:59,1,0,0,Red,H
2854,03-Jun-17,10:17:59,1,0,0,Red,H
2855,03-Jun-17,10:17:59,1,0,0,Red,H
2856,03-Jun-17,10:17:59,1,0,0,Red,H
2857,03-Jun-17,10:18:00,1,0,0,Red,H
2858,03-Jun-17,10:18:00,1,0,0,Red,H
2859,03-Jun-17,10:18:00,1,0,0,Red,H
2860,03-Jun-17,10:18:00,1,0,0,Red,H
2861,03-Jun-17,10:18:00,1,0,0,Red,H
2862,03-Jun-17,10:18:01,1,0,0,Red,H
2863,03-Jun-17,10:18:01,1,0,0,Red,H
2864,03-Jun-17,10:18:01,1,0,0,Red,H
2865,03-Jun-17,10:18:01,1,0,0,Red,H
2866,03-Jun-17,10:18:01,1,0,0,Red,H
2867,03-Jun-17,10:18:01,1,0,0,Red,H
2868,03-Jun-17,10:18:01,1,0,0,Red,H
2869,03-Jun-17,10:18:02,1,0,0,Red,H
2870,03-Jun-17,10:18:02,1,0,0,Red,H
2871,03-Jun-17,10:18:02,1,0,0,Red,H
2872,03-Jun-17,10:18:02,1,0,0,Red,H
2873,03-Jun-17,10:18:03,1,0,0,Red,H
2874,03-Jun-17,10:18:03,1,0,0,Red,H
2875,03-Jun-17,10:18:03,1,0,0,Red,H
2876,03-Jun-17,10:18:03,1,0,0,Red,H
2877,03-Jun-17,10:18:03,1,0,0,Red,H
2878,03-Jun-17,10:18:04,1,0,0,Red,H
2879,03-Jun-17,10:18:04,1,0,0,Red,H
2880,03-Jun-17,10:18:04,1,0,0,Red,H
2881,03-Jun-17,10:18:04,1,0,0,Red,H
2882,03-Jun-17,10:18:05,1,0,0,Red,H
2883,03-Jun-17,10:18:05,1,0,0,Red,H
2884,03-Jun-17,10:18:05,1,0,0,Red,H
2885,03-Jun-17,10:18:05,1,0,0,Red,H
2886,03-Jun-17,10:18:05,1,0,0,Red,H
2887,03-Jun-17,10:18:06,1,0,0,Red,H
2888,03-Jun-17,10:18:06,1,0,0,Red,H
2889,03-Jun-17,10:18:06,1,0,0,Red,H
2890,03-Jun-17,10:18:06,1,0,0,Red,H
2891,03-Jun-17,10:18:06,1,0,0,Red,H
2892,03-Jun-17,10:18:06,1,0,0,Red,H
2893,03-Jun-17,10:18:07,1,0,0,Red,H
2894,03-Jun-17,10:18:07,1,0,0,Red,H
2895,03-Jun-17,10:18:07,1,0,0,Red,H
2896,03-Jun-17,10:18:07,1,0,0,Red,H
2897,03-Jun-17,10:18:07,1,0,0,Red,H
2898,03-Jun-17,10:18:08,1,0,0,Red,H
2899,03-Jun-17,10:18:08,1,0,0,Red,H
2900,03-Jun-17,10:18:08,1,0,0,Red,H
2901,03-Jun-17,10:18:08,1,0,0,Red,H
2902,03-Jun-17,10:18:09,1,0,0,Red,H
2903,03-Jun-17,10:18:09,1,0,0,Red,H
2904,03-Jun-17,10:18:09,1,0,0,Red,H
2905,03-Jun-17,10:18:09,1,0,0,Red,H
2906,03-Jun-17,10:18:09,1,0,0,Red,H
2907,03-Jun-17,10:18:10,1,0,0,Red,H
2908,03-Jun-17,10:18:10,1,0,0,Red,H
2909,03-Jun-17,10:18:10,1,0,0,Red,H
2910,03-Jun-17,10:18:10,1,0,0,Red,H
2911,03-Jun-17,10:18:10,1,0,0,Red,H
2912,03-Jun-17,10:18:10,1,0,0,Red,H
2913,03-Jun-17,10:18:11,1,0,0,Red,H
2914,03-Jun-17,10:18:11,1,0,0,Red,H
2915,03-Jun-17,10:18:11,1,0,0,Red,H
2916,03-Jun-17,10:18:11,1,0,0,Red,H
2917,03-Jun-17,10:18:11,1,0,0,Red,H
2918,03-Jun-17,10:18:12,1,0,0,Red,H
2919,03-Jun-17,10:18:12,1,0,0,Red,H
2920,03-Jun-17,10:18:12,1,0,0,Red,H
2921,03-Jun-17,10:18:12,1,0,0,Red,H
2922,03-Jun-17,10:18:13,1,0,0,Red,H
2923,03-Jun-17,10:18:13,1,0,0,Red,H
2924,03-Jun-17,10:18:13,1,0,0,Red,H
2925,03-Jun-17,10:18:13,1,0,0,Red,H
2926,03-Jun-17,10:18:13,1,0,0,Red,H
2927,03-Jun-17,10:18:14,1,0,0,Red,H
2928,03-Jun-17,10:18:14,1,0,0,Red,H
2929,03-Jun-17,10:18:14,1,0,0,Red,H
2930,03-Jun-17,10:18:14,1,0,0,Red,H
2931,03-Jun-17,10:18:14,1,0,0,Red,H
2932,03-Jun-17,10:18:14,1,0,0,Red,H
2933,03-Jun-17,10:18:15,1,0,0,Red,H
2934,03-Jun-17,10:18:15,1,0,0,Red,H
2935,03-Jun-17,10:18:15,1,0,0,Red,H
2936,03-Jun-17,10:18:15,1,0,0,Red,H
2937,03-Jun-17,10:18:15,1,0,0,Red,H
2938,03-Jun-17,10:18:16,1,0,0,Red,H
2939,03-Jun-17,10:18:16,1,0,0,Red,H
2940,03-Jun-17,10:18:16,1,0,0,Red,H
2941,03-Jun-17,10:18:16,1,0,0,Red,H
2942,03-Jun-17,10:18:17,1,0,0,Red,H
2943,03-Jun-17,10:18:17,1,0,0,Red,H
2944,03-Jun-17,10:18:17,1,0,0,Red,H
2945,03-Jun-17,10:18:17,1,0,0,Red,H
2946,03-Jun-17,10:18:17,1,0,0,Red,H
2947,03-Jun-17,10:18:18,1,0,0,Red,H
2948,03-Jun-17,10:18:18,1,0,0,Red,H
2949,03-Jun-17,10:18:18,1,0,0,Red,H
2950,03-Jun-17,10:18:18,1,0,0,Red,H
2951,03-Jun-17,10:18:18,1,0,0,Red,H
2952,03-Jun-17,10:18:18,1,0,0,Red,H
2953,03-Jun-17,10:18:19,1,0,0,Red,H
2954,03-Jun-17,10:18:19,1,0,0,Red,H
2955,03-Jun-17,10:18:19,1,0,0,Red,H
2956,03-Jun-17,10:18:19,1,0,0,Red,H
2957,03-Jun-17,10:18:19,1,0,0,Red,H
2958,03-Jun-17,10:18:20,1,0,0,Red,H
2959,03-Jun-17,10:18:20,1,0,0,Red,H
2960,03-Jun-17,10:18:20,1,0,0,Red,H
2961,03-Jun-17,10:18:20,1,0,0,Red,H
2962,03-Jun-17,10:18:21,1,0,0,Red,H
2963,03-Jun-17,10:18:21,1,0,0,Red,H
2964,03-Jun-17,10:18:21,1,0,0,Red,H
2965,03-Jun-17,10:18:21,1,0,0,Red,H
2966,03-Jun-17,10:18:21,1,0,0,Red,H
2967,03-Jun-17,10:18:22,1,0,0,Red,H
2968,03-Jun-17,10:18:22,1,0,0,Red,H
2969,03-Jun-17,10:18:22,1,0,0,Red,H
2970,03-Jun-17,10:18:22,1,0,0,Red,H
2971,03-Jun-17,10:18:22,1,0,0,Red,H
2972,03-Jun-17,10:18:22,1,0,0,Red,H
2973,03-Jun-17,10:18:22,1,0,0,Red,H
2974,03-Jun-17,10:18:23,1,0,0,Red,H
2975,03-Jun-17,10:18:23,1,0,0,Red,H
2976,03-Jun-17,10:18:23,1,0,0,Red,H
2977,03-Jun-17,10:18:23,1,0,0,Red,H
2978,03-Jun-17,10:18:24,1,0,0,Red,H
2979,03-Jun-17,10:18:24,1,0,0,Red,H
2980,03-Jun-17,10:18:24,1,0,0,Red,H
2981,03-Jun-17,10:18:24,1,0,0,Red,H
2982,03-Jun-17,10:18:24,1,0,0,Red,H
2983,03-Jun-17,10:18:25,1,0,0,Red,H
2984,03-Jun-17,10:18:25,1,0,0,Red,H
2985,03-Jun-17,10:18:25,1,0,0,Red,H
2986,03-Jun-17,10:18:25,1,0,0,Red,H
2987,03-Jun-17,10:18:26,1,0,0,Red,H
2988,03-Jun-17,10:18:26,1,0,0,Red,H
2989,03-Jun-17,10:18:26,1,0,0,Red,H
2990,03-Jun-17,10:18:26,1,0,0,Red,H
2991,03-Jun-17,10:18:27,1,0,0,Red,H
2992,03-Jun-17,10:18:27,1,0,0,Red,H
2993,03-Jun-17,10:18:27,1,0,0,Red,H
2994,03-Jun-17,10:18:27,1,0,0,Red,H
2995,03-Jun-17,10:18:27,1,0,0,Red,H
2996,03-Jun-17,10:18:27,1,0,0,Red,H
2997,03-Jun-17,10:18:27,1,0,0,Red,H
2998,03-Jun-17,10:18:28,1,0,0,Red,H
2999,03-Jun-17,10:18:28,1,0,0,Red,H
3000,03-Jun-17,10:18:28,1,0,0,Red,H
3001,03-Jun-17,10:18:28,1,0,0,Red,H
3002,03-Jun-17,10:18:28,1,0,0,Red,H
3003,03-Jun-17,10:18:29,1,0,0,Red,H
3004,03-Jun-17,10:18:29,1,0,0,Red,H
3005,03-Jun-17,10:18:29,1,0,0,Red,H
3006,03-Jun-17,10:18:29,1,0,0,Red,H
3007,03-Jun-17,10:18:30,1,0,0,Red,H
3008,03-Jun-17,10:18:30,1,0,0,Red,H
3009,03-Jun-17,10:18:30,1,0,0,Red,H
3010,03-Jun-17,10:18:30,1,0,0,Red,H
3011,03-Jun-17,10:18:31,1,0,0,Red,H
3012,03-Jun-17,10:18:31,1,0,0,Red,H
3013,03-Jun-17,10:18:31,1,0,0,Red,H
3014,03-Jun-17,10:18:31,1,0,0,Red,H
3015,03-Jun-17,10:18:31,1,0,0,Red,H
3016,03-Jun-17,10:18:31,1,0,0,Red,H
3017,03-Jun-17,10:18:31,1,0,0,Red,H
3018,03-Jun-17,10:18:32,1,0,0,Red,H
3019,03-Jun-17,10:18:32,1,0,0,Red,H
3020,03-Jun-17,10:18:32,1,0,0,Red,H
3021,03-Jun-17,10:18:32,1,0,0,Red,H
3022,03-Jun-17,10:18:32,1,0,0,Red,H
3023,03-Jun-17,10:18:33,1,0,0,Red,H
3024,03-Jun-17,10:18:33,1,0,0,Red,H
3025,03-Jun-17,10:18:33,1,0,0,Red,H
3026,03-Jun-17,10:18:33,1,0,0,Red,H
3027,03-Jun-17,10:18:34,1,0,0,Red,H
3028,03-Jun-17,10:18:34,1,0,0,Red,H
3029,03-Jun-17,10:18:34,1,0,0,Red,H
3030,03-Jun-17,10:18:34,1,0,0,Red,H
3031,03-Jun-17,10:18:34,1,0,0,Red,H
3032,03-Jun-17,10:18:35,1,0,0,Red,H
3033,03-Jun-17,10:18:35,1,0,0,Red,H
3034,03-Jun-17,10:18:35,1,0,0,Red,H
3035,03-Jun-17,10:18:35,1,0,0,Red,H
3036,03-Jun-17,10:18:35,1,0,0,Red,H
3037,03-Jun-17,10:18:35,1,0,0,Red,H
3038,03-Jun-17,10:18:36,1,0,0,Red,H
3039,03-Jun-17,10:18:36,1,0,0,Red,H
3040,03-Jun-17,10:18:36,1,0,0,Red,H
3041,03-Jun-17,10:18:36,1,0,0,Red,H
3042,03-Jun-17,10:18:36,1,0,0,Red,H
3043,03-Jun-17,10:18:37,1,0,0,Red,H
3044,03-Jun-17,10:18:37,1,0,0,Red,H
3045,03-Jun-17,10:18:37,1,0,0,Red,H
3046,03-Jun-17,10:18:37,1,0,0,Red,H
3047,03-Jun-17,10:18:38,1,0,0,Red,H
3048,03-Jun-17,10:18:38,1,0,0,Red,H
3049,03-Jun-17,10:18:38,1,0,0,Red,H
3050,03-Jun-17,10:18:38,1,0,0,Red,H
3051,03-Jun-17,10:18:38,1,0,0,Red,H
3052,03-Jun-17,10:18:39,1,0,0,Red,H
3053,03-Jun-17,10:18:39,1,0,0,Red,H
3054,03-Jun-17,10:18:39,1,0,0,Red,H
3055,03-Jun-17,10:18:39,1,0,0,Red,H
3056,03-Jun-17,10:18:39,1,0,0,Red,H
3057,03-Jun-17,10:18:39,1,0,0,Red,H
3058,03-Jun-17,10:18:40,1,0,0,Red,H
3059,03-Jun-17,10:18:40,1,0,0,Red,H
3060,03-Jun-17,10:18:40,1,0,0,Red,H
3061,03-Jun-17,10:18:40,1,0,0,Red,H
3062,03-Jun-17,10:18:41,1,0,0,Red,H
3063,03-Jun-17,10:18:41,1,0,0,Red,H
3064,03-Jun-17,10:18:41,1,0,0,Red,H
3065,03-Jun-17,10:18:41,1,0,0,Red,H
3066,03-Jun-17,10:18:41,1,0,0,Red,H
3067,03-Jun-17,10:18:42,1,0,0,Red,H
3068,03-Jun-17,10:18:42,1,0,0,Red,H
3069,03-Jun-17,10:18:42,1,0,0,Red,H
3070,03-Jun-17,10:18:42,1,0,0,Red,H
3071,03-Jun-17,10:18:42,1,0,0,Red,H
3072,03-Jun-17,10:18:43,1,0,0,Red,H
3073,03-Jun-17,10:18:43,1,0,0,Red,H
3074,03-Jun-17,10:18:43,1,0,0,Red,H
3075,03-Jun-17,10:18:43,1,0,0,Red,H
3076,03-Jun-17,10:18:43,1,0,0,Red,H
3077,03-Jun-17,10:18:44,1,0,0,Red,H
3078,03-Jun-17,10:18:44,1,0,0,Red,H
3079,03-Jun-17,10:18:44,1,0,0,Red,H
3080,03-Jun-17,10:18:44,1,0,0,Red,H
3081,03-Jun-17,10:18:45,1,0,0,Red,H
3082,03-Jun-17,10:18:45,1,0,0,Red,H
3083,03-Jun-17,10:18:45,1,0,0,Red,H
3084,03-Jun-17,10:18:45,1,0,0,Red,H
3085,03-Jun-17,10:18:45,1,0,0,Red,H
3086,03-Jun-17,10:18:45,1,0,0,Red,H
3087,03-Jun-17,10:18:45,1,0,0,Red,H
3088,03-Jun-17,10:18:46,1,0,0,Red,H
3089,03-Jun-17,10:18:46,1,0,0,Red,H
3090,03-Jun-17,10:18:46,1,0,0,Red,H
3091,03-Jun-17,10:18:46,1,0,0,Red,H
3092,03-Jun-17,10:18:47,1,0,0,Red,H
3093,03-Jun-17,10:18:47,1,0,0,Red,H
3094,03-Jun-17,10:18:47,1,0,0,Red,H
3095,03-Jun-17,10:18:47,1,0,0,Red,H
3096,03-Jun-17,10:18:48,1,0,0,Red,H
3097,03-Jun-17,10:18:48,1,0,0,Red,H
3098,03-Jun-17,10:18:48,1,0,0,Red,H
3099,03-Jun-17,10:18:48,1,0,0,Red,H
3100,03-Jun-17,10:18:48,1,0,0,Red,H
3101,03-Jun-17,10:18:48,1,0,0,Red,H
3102,03-Jun-17,10:18:48,1,0,0,Red,H
3103,03-Jun-17,10:18:49,1,0,0,Red,H
3104,03-Jun-17,10:18:49,1,0,0,Red,H
3105,03-Jun-17,10:18:49,1,0,0,Red,H
3106,03-Jun-17,10:18:49,1,0,0,Red,H
3107,03-Jun-17,10:18:49,1,0,0,Red,H
3108,03-Jun-17,10:18:50,1,0,0,Red,H
3109,03-Jun-17,10:18:50,1,0,0,Red,H
3110,03-Jun-17,10:18:50,1,0,0,Red,H
3111,03-Jun-17,10:18:50,1,0,0,Red,H
3112,03-Jun-17,10:18:51,1,0,0,Red,H
3113,03-Jun-17,10:18:51,1,0,0,Red,H
3114,03-Jun-17,10:18:51,1,0,0,Red,H
3115,03-Jun-17,10:18:51,1,0,0,Red,H
3116,03-Jun-17,10:18:51,1,0,0,Red,H
3117,03-Jun-17,10:18:52,1,0,0,Red,H
3118,03-Jun-17,10:18:52,1,0,0,Red,H
3119,03-Jun-17,10:18:52,1,0,0,Red,H
3120,03-Jun-17,10:18:52,1,0,0,Red,H
3121,03-Jun-17,10:18:52,1,0,0,Red,H
3122,03-Jun-17,10:18:52,1,0,0,Red,H
3123,03-Jun-17,10:18:53,1,0,0,Red,H
3124,03-Jun-17,10:18:53,1,0,0,Red,H
3125,03-Jun-17,10:18:53,1,0,0,Red,H
3126,03-Jun-17,10:18:53,1,0,0,Red,H
