,Date,Time,Aspect 0 of Phase B  State,Aspect 1 of Phase B  State,Aspect 2 of Phase B  State,Result,Phase
1658,03-Jun-17,10:14:00,1,0,0,Red,B
1659,03-Jun-17,10:14:00,1,0,0,Red,B
1660,03-Jun-17,10:14:00,1,0,0,Red,B
1661,03-Jun-17,10:14:00,1,0,0,Red,B
1662,03-Jun-17,10:14:00,1,0,0,Red,B
1663,03-Jun-17,10:14:00,1,0,0,Red,B
1664,03-Jun-17,10:14:01,1,0,0,Red,B
1665,03-Jun-17,10:14:01,1,0,0,Red,B
1666,03-Jun-17,10:14:01,1,0,0,Red,B
1667,03-Jun-17,10:14:01,1,0,0,Red,B
1668,03-Jun-17,10:14:02,1,0,0,Red,B
1669,03-Jun-17,10:14:02,1,0,0,Red,B
1670,03-Jun-17,10:14:02,1,0,0,Red,B
1671,03-Jun-17,10:14:02,1,0,0,Red,B
1672,03-Jun-17,10:14:02,1,0,0,Red,B
1673,03-Jun-17,10:14:03,1,0,0,Red,B
1674,03-Jun-17,10:14:03,1,0,0,Red,B
1675,03-Jun-17,10:14:03,1,0,0,Red,B
1676,03-Jun-17,10:14:03,1,0,0,Red,B
1677,03-Jun-17,10:14:04,1,0,0,Red,B
1678,03-Jun-17,10:14:04,1,0,0,Red,B
1679,03-Jun-17,10:14:04,1,0,0,Red,B
1680,03-Jun-17,10:14:04,1,0,0,Red,B
1681,03-Jun-17,10:14:04,1,0,0,Red,B
1682,03-Jun-17,10:14:04,1,0,0,Red,B
1683,03-Jun-17,10:14:05,1,0,0,Red,B
1684,03-Jun-17,10:14:05,1,0,0,Red,B
1685,03-Jun-17,10:14:05,1,0,0,Red,B
1686,03-Jun-17,10:14:05,1,0,0,Red,B
1687,03-Jun-17,10:14:06,1,0,0,Red,B
1688,03-Jun-17,10:14:06,1,0,0,Red,B
1689,03-Jun-17,10:14:06,1,0,0,Red,B
1690,03-Jun-17,10:14:06,1,0,0,Red,B
1691,03-Jun-17,10:14:06,1,0,0,Red,B
1692,03-Jun-17,10:14:07,1,0,0,Red,B
1693,03-Jun-17,10:14:07,1,0,0,Red,B
1694,03-Jun-17,10:14:07,1,0,0,Red,B
1695,03-Jun-17,10:14:07,1,0,0,Red,B
1696,03-Jun-17,10:14:07,1,0,0,Red,B
1697,03-Jun-17,10:14:07,1,0,0,Red,B
1698,03-Jun-17,10:14:08,1,0,0,Red,B
1699,03-Jun-17,10:14:08,1,0,0,Red,B
1700,03-Jun-17,10:14:08,1,0,0,Red,B
1701,03-Jun-17,10:14:08,1,0,0,Red,B
1927,03-Jun-17,10:14:53,1,0,0,Red,B
1928,03-Jun-17,10:14:54,1,0,0,Red,B
1929,03-Jun-17,10:14:54,1,0,0,Red,B
1930,03-Jun-17,10:14:54,1,0,0,Red,B
