,Date,Time,Result,Phase
606,24-Jun-17,17:53:43,Amber,D
607,24-Jun-17,17:53:43,Amber,D
608,24-Jun-17,17:53:43,Amber,D
609,24-Jun-17,17:53:43,Amber,D
610,24-Jun-17,17:53:43,Amber,D
611,24-Jun-17,17:53:43,Amber,D
612,24-Jun-17,17:53:43,Amber,D
613,24-Jun-17,17:53:43,Amber,D
614,24-Jun-17,17:53:43,Amber,D
615,24-Jun-17,17:53:44,Amber,D
616,24-Jun-17,17:53:44,Amber,D
617,24-Jun-17,17:53:44,Amber,D
618,24-Jun-17,17:53:44,Amber,D
619,24-Jun-17,17:53:44,Amber,D
620,24-Jun-17,17:53:44,Amber,D
621,24-Jun-17,17:53:44,Amber,D
622,24-Jun-17,17:53:44,Amber,D
623,24-Jun-17,17:53:44,Amber,D
624,24-Jun-17,17:53:44,Amber,D
625,24-Jun-17,17:53:44,Amber,D
626,24-Jun-17,17:53:44,Amber,D
627,24-Jun-17,17:53:44,Amber,D
628,24-Jun-17,17:53:44,Amber,D
629,24-Jun-17,17:53:44,Amber,D
630,24-Jun-17,17:53:45,Amber,D
631,24-Jun-17,17:53:45,Amber,D
632,24-Jun-17,17:53:45,Amber,D
